forecast_date,target,target_end_date,location,type,quantile,value
2021-06-14,1 wk ahead inc case,2021-06-19,AT,point,NA,1406
2021-06-14,2 wk ahead inc case,2021-06-26,AT,point,NA,1006
2021-06-14,3 wk ahead inc case,2021-07-03,AT,point,NA,810
2021-06-14,4 wk ahead inc case,2021-07-10,AT,point,NA,578
2021-06-14,1 wk ahead inc case,2021-06-19,BE,point,NA,5249
2021-06-14,2 wk ahead inc case,2021-06-26,BE,point,NA,3664
2021-06-14,3 wk ahead inc case,2021-07-03,BE,point,NA,2478
2021-06-14,4 wk ahead inc case,2021-07-10,BE,point,NA,1927
2021-06-14,1 wk ahead inc case,2021-06-19,BG,point,NA,608
2021-06-14,2 wk ahead inc case,2021-06-26,BG,point,NA,422
2021-06-14,3 wk ahead inc case,2021-07-03,BG,point,NA,311
2021-06-14,4 wk ahead inc case,2021-07-10,BG,point,NA,291
2021-06-14,1 wk ahead inc case,2021-06-19,CH,point,NA,2155
2021-06-14,2 wk ahead inc case,2021-06-26,CH,point,NA,1638
2021-06-14,3 wk ahead inc case,2021-07-03,CH,point,NA,1211
2021-06-14,4 wk ahead inc case,2021-07-10,CH,point,NA,900
2021-06-14,1 wk ahead inc case,2021-06-19,CY,point,NA,308
2021-06-14,2 wk ahead inc case,2021-06-26,CY,point,NA,261
2021-06-14,3 wk ahead inc case,2021-07-03,CY,point,NA,217
2021-06-14,4 wk ahead inc case,2021-07-10,CY,point,NA,187
2021-06-14,1 wk ahead inc case,2021-06-19,CZ,point,NA,1137
2021-06-14,2 wk ahead inc case,2021-06-26,CZ,point,NA,769
2021-06-14,3 wk ahead inc case,2021-07-03,CZ,point,NA,515
2021-06-14,4 wk ahead inc case,2021-07-10,CZ,point,NA,383
2021-06-14,1 wk ahead inc case,2021-06-19,DE,point,NA,10451
2021-06-14,2 wk ahead inc case,2021-06-26,DE,point,NA,7248
2021-06-14,3 wk ahead inc case,2021-07-03,DE,point,NA,4702
2021-06-14,4 wk ahead inc case,2021-07-10,DE,point,NA,3434
2021-06-14,1 wk ahead inc case,2021-06-19,DK,point,NA,3443
2021-06-14,2 wk ahead inc case,2021-06-26,DK,point,NA,2488
2021-06-14,3 wk ahead inc case,2021-07-03,DK,point,NA,2051
2021-06-14,4 wk ahead inc case,2021-07-10,DK,point,NA,1866
2021-06-14,1 wk ahead inc case,2021-06-19,EE,point,NA,318
2021-06-14,2 wk ahead inc case,2021-06-26,EE,point,NA,200
2021-06-14,3 wk ahead inc case,2021-07-03,EE,point,NA,128
2021-06-14,4 wk ahead inc case,2021-07-10,EE,point,NA,117
2021-06-14,1 wk ahead inc case,2021-06-19,ES,point,NA,29460
2021-06-14,2 wk ahead inc case,2021-06-26,ES,point,NA,28704
2021-06-14,3 wk ahead inc case,2021-07-03,ES,point,NA,26422
2021-06-14,4 wk ahead inc case,2021-07-10,ES,point,NA,24608
2021-06-14,1 wk ahead inc case,2021-06-19,FI,point,NA,534
2021-06-14,2 wk ahead inc case,2021-06-26,FI,point,NA,440
2021-06-14,3 wk ahead inc case,2021-07-03,FI,point,NA,375
2021-06-14,4 wk ahead inc case,2021-07-10,FI,point,NA,333
2021-06-14,1 wk ahead inc case,2021-06-19,FR,point,NA,22894
2021-06-14,2 wk ahead inc case,2021-06-26,FR,point,NA,19204
2021-06-14,3 wk ahead inc case,2021-07-03,FR,point,NA,13038
2021-06-14,4 wk ahead inc case,2021-07-10,FR,point,NA,10247
2021-06-14,1 wk ahead inc case,2021-06-19,GB,point,NA,59999
2021-06-14,2 wk ahead inc case,2021-06-26,GB,point,NA,77057
2021-06-14,3 wk ahead inc case,2021-07-03,GB,point,NA,91421
2021-06-14,4 wk ahead inc case,2021-07-10,GB,point,NA,104162
2021-06-14,1 wk ahead inc case,2021-06-19,GR,point,NA,4736
2021-06-14,2 wk ahead inc case,2021-06-26,GR,point,NA,3570
2021-06-14,3 wk ahead inc case,2021-07-03,GR,point,NA,2833
