model,target_variable,location,weight
bisop-seirfilter,inc case,CZ,0.08968207522310388
bisop-seirfilter,inc death,CZ,0.07596290246520244
DSMPG-bayes,inc case,AT,0.10101785505893773
DSMPG-bayes,inc case,BE,0.06662674842873641
DSMPG-bayes,inc case,BG,0.08411085648046104
DSMPG-bayes,inc case,CY,0.08218216663115487
DSMPG-bayes,inc case,CZ,0.10582484876326258
DSMPG-bayes,inc case,DE,0.06303965879294984
DSMPG-bayes,inc case,DK,0.09923423969438447
DSMPG-bayes,inc case,EE,0.13672365667925215
DSMPG-bayes,inc case,FI,0.10783642803258132
DSMPG-bayes,inc case,FR,0.0841079617568771
DSMPG-bayes,inc case,GR,0.06448731597067453
DSMPG-bayes,inc case,HR,0.06608460539110327
DSMPG-bayes,inc case,HU,0.1094765815146608
DSMPG-bayes,inc case,IE,0.010995182640555514
DSMPG-bayes,inc case,IT,0.07036877643902864
DSMPG-bayes,inc case,LT,0.12948123295574782
DSMPG-bayes,inc case,LV,0.1531690105894636
DSMPG-bayes,inc case,MT,0.10285385662397786
DSMPG-bayes,inc case,NL,0.06361485439423578
DSMPG-bayes,inc case,NO,0.09428383009050353
DSMPG-bayes,inc case,Overall,0.09355572236988473
DSMPG-bayes,inc case,PL,0.042628487283262885
DSMPG-bayes,inc case,PT,0.07129591884531514
DSMPG-bayes,inc case,RO,0.055736796624201744
DSMPG-bayes,inc case,SI,0.10173810691959947
DSMPG-bayes,inc case,SK,0.16349099025424277
epiforecasts-EpiExpert,inc case,AT,0.12922661458482979
epiforecasts-EpiExpert,inc death,AT,0.15732551135889258
epiforecasts-EpiExpert,inc case,BE,0.14716751660965874
epiforecasts-EpiExpert,inc death,BE,0.1459633998064778
epiforecasts-EpiExpert,inc case,BG,0.11602095460913082
epiforecasts-EpiExpert,inc death,BG,0.09802264668613896
epiforecasts-EpiExpert,inc case,CH,0.1988698879403952
epiforecasts-EpiExpert,inc death,CH,0.09878141030017859
epiforecasts-EpiExpert,inc case,CY,0.09235264813458373
epiforecasts-EpiExpert,inc death,CY,0.013782278024690075
epiforecasts-EpiExpert,inc case,CZ,0.09708701721400236
epiforecasts-EpiExpert,inc death,CZ,0.054018063975255076
epiforecasts-EpiExpert,inc case,DE,0.09653899438340627
epiforecasts-EpiExpert,inc death,DE,0.12632067088450397
epiforecasts-EpiExpert,inc case,DK,0.037437890855885704
