model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.05887448754537046
epiforecasts-EpiNow2,inc case,AT,0.0948894994093939
epiforecasts-EpiNow2,inc death,AT,0.10590297860039674
epiforecasts-EpiNow2,inc case,BE,0.12051830041559031
epiforecasts-EpiNow2,inc death,BE,0.09823373328650538
epiforecasts-EpiNow2,inc case,BG,0.13790792351359865
epiforecasts-EpiNow2,inc death,BG,0.09504112565717444
epiforecasts-EpiNow2,inc case,CH,0.08783610294893153
epiforecasts-EpiNow2,inc death,CH,0.04229814598644069
epiforecasts-EpiNow2,inc case,CY,0.12484148054096648
epiforecasts-EpiNow2,inc death,CY,0.13004200036014912
epiforecasts-EpiNow2,inc case,CZ,0.13978007826275687
epiforecasts-EpiNow2,inc death,CZ,0.13601971623404852
epiforecasts-EpiNow2,inc case,DE,0.057005456194723775
epiforecasts-EpiNow2,inc death,DE,0.040956660941774435
epiforecasts-EpiNow2,inc case,DK,0.07950475512999815
epiforecasts-EpiNow2,inc death,DK,0.0835977122728006
epiforecasts-EpiNow2,inc case,EE,0.12026515399670924
epiforecasts-EpiNow2,inc death,EE,0.11837226083618439
epiforecasts-EpiNow2,inc case,ES,0.10598003944596873
epiforecasts-EpiNow2,inc death,ES,0.08464539816291718
epiforecasts-EpiNow2,inc case,FI,0.08373254287909794
epiforecasts-EpiNow2,inc death,FI,0.1084726989925799
epiforecasts-EpiNow2,inc case,FR,0.09438964263517202
epiforecasts-EpiNow2,inc death,FR,0.06184851915371632
epiforecasts-EpiNow2,inc case,GB,0.12787419071296455
epiforecasts-EpiNow2,inc death,GB,0.09897325491136373
epiforecasts-EpiNow2,inc case,GR,0.07543066954134131
epiforecasts-EpiNow2,inc death,GR,0.08272240380980392
epiforecasts-EpiNow2,inc case,HR,0.1519662681984457
epiforecasts-EpiNow2,inc death,HR,0.14825015104635061
epiforecasts-EpiNow2,inc case,HU,0.181507131812097
epiforecasts-EpiNow2,inc death,HU,0.1207283248488512
epiforecasts-EpiNow2,inc case,IE,0.0856568611126216
epiforecasts-EpiNow2,inc death,IE,0.08430466635618133
epiforecasts-EpiNow2,inc case,IS,0.0703872844520719
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.11676247534451216
epiforecasts-EpiNow2,inc death,IT,0.12420470593189029
epiforecasts-EpiNow2,inc case,LI,0.08692065853456414
epiforecasts-EpiNow2,inc case,LT,0.10064187478569077
epiforecasts-EpiNow2,inc death,LT,0.0955285765016591
epiforecasts-EpiNow2,inc case,LU,0.06516140552395112
epiforecasts-EpiNow2,inc death,LU,0.10103802318147982
epiforecasts-EpiNow2,inc case,LV,0.17684878059656955
epiforecasts-EpiNow2,inc death,LV,0.13332277042697047
epiforecasts-EpiNow2,inc case,MT,0.08650519306462659
epiforecasts-EpiNow2,inc death,MT,0.08543277178947341
epiforecasts-EpiNow2,inc case,NL,0.08687987950051376
epiforecasts-EpiNow2,inc death,NL,0.056951854511091374
epiforecasts-EpiNow2,inc case,NO,0.13741428506676676
epiforecasts-EpiNow2,inc death,NO,0.1045933461174213
epiforecasts-EpiNow2,inc case,Overall,0.1185050536630526
epiforecasts-EpiNow2,inc death,Overall,0.09362655146883771
epiforecasts-EpiNow2,inc case,PL,0.11051464503014843
epiforecasts-EpiNow2,inc death,PL,0.06389849821297738
epiforecasts-EpiNow2,inc case,PT,0.11303890014931466
epiforecasts-EpiNow2,inc death,PT,0.1202424707149449
epiforecasts-EpiNow2,inc case,RO,0.1816066648461992
epiforecasts-EpiNow2,inc death,RO,0.11953065087034837
epiforecasts-EpiNow2,inc case,SE,0.12421866957909956
epiforecasts-EpiNow2,inc death,SE,0.08967398682103776
epiforecasts-EpiNow2,inc case,SI,0.06168960613085615
epiforecasts-EpiNow2,inc death,SI,0.07986463462053922
epiforecasts-EpiNow2,inc case,SK,0.17805936990005572
epiforecasts-EpiNow2,inc death,SK,0.12253265298361864
FIAS_FZJ-Epi1Ger,inc case,DE,0.059855729004459964
FIAS_FZJ-Epi1Ger,inc death,DE,0.03920997981337523
HZI-AgeExtendedSEIR,inc case,DE,0.07203268246955066
HZI-AgeExtendedSEIR,inc death,DE,0.10455994616900062
ICM-agentModel,inc case,PL,0.05701152322983848
ICM-agentModel,inc death,PL,0.04543432178130535
IEM_Health-CovidProject,inc case,AT,0.11460338432824305
IEM_Health-CovidProject,inc death,AT,0.08670419300617276
IEM_Health-CovidProject,inc case,BE,0.12861830838649557
IEM_Health-CovidProject,inc death,BE,0.09677300862796998
