model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.0587314333381293
epiforecasts-EpiNow2,inc case,AT,0.0445390822813912
epiforecasts-EpiNow2,inc death,AT,0.054453372275853555
epiforecasts-EpiNow2,inc case,BE,0.11039985504375566
epiforecasts-EpiNow2,inc death,BE,0.12379665717444714
epiforecasts-EpiNow2,inc case,BG,0.0741679506591683
epiforecasts-EpiNow2,inc death,BG,0.14852437985110242
epiforecasts-EpiNow2,inc case,CH,0.07099019554680265
epiforecasts-EpiNow2,inc death,CH,0.023066879773483484
epiforecasts-EpiNow2,inc case,CY,0.10764519299021827
epiforecasts-EpiNow2,inc death,CY,0.12591397985720543
epiforecasts-EpiNow2,inc case,CZ,0.08199830216356098
epiforecasts-EpiNow2,inc death,CZ,0.09800670307946414
epiforecasts-EpiNow2,inc case,DE,0.049602194995414906
epiforecasts-EpiNow2,inc death,DE,0.026804109333057
epiforecasts-EpiNow2,inc case,DK,0.05490306298199701
epiforecasts-EpiNow2,inc death,DK,0.07758519245720494
epiforecasts-EpiNow2,inc case,EE,0.06601624187315452
epiforecasts-EpiNow2,inc death,EE,0.16828898568195563
epiforecasts-EpiNow2,inc case,ES,0.14442264512718922
epiforecasts-EpiNow2,inc death,ES,0.06997482596251882
epiforecasts-EpiNow2,inc case,FI,0.07225399671248683
epiforecasts-EpiNow2,inc death,FI,0.0889149662028409
epiforecasts-EpiNow2,inc case,FR,0.07030488211883673
epiforecasts-EpiNow2,inc death,FR,0.05027204859627908
epiforecasts-EpiNow2,inc case,GB,0.13298428157351963
epiforecasts-EpiNow2,inc death,GB,0.11374416689232293
epiforecasts-EpiNow2,inc case,GR,0.05188843783786798
epiforecasts-EpiNow2,inc death,GR,0.05358834194170125
epiforecasts-EpiNow2,inc case,HR,0.12291016379271817
epiforecasts-EpiNow2,inc death,HR,0.1189312268740144
epiforecasts-EpiNow2,inc case,HU,0.12114461516226223
epiforecasts-EpiNow2,inc death,HU,0.1627313129289919
epiforecasts-EpiNow2,inc case,IE,0.10369205350474395
epiforecasts-EpiNow2,inc death,IE,0.094812815502787
epiforecasts-EpiNow2,inc case,IS,0.06700809221689435
epiforecasts-EpiNow2,inc death,IS,0
epiforecasts-EpiNow2,inc case,IT,0.07690847920216393
epiforecasts-EpiNow2,inc death,IT,0.08582970047928176
epiforecasts-EpiNow2,inc case,LI,0.07678264610214962
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.07615576619058402
epiforecasts-EpiNow2,inc death,LT,0.08954957920038013
epiforecasts-EpiNow2,inc case,LU,0.04320278998261514
epiforecasts-EpiNow2,inc death,LU,0.05295907609276993
epiforecasts-EpiNow2,inc case,LV,0.16715308649756833
epiforecasts-EpiNow2,inc death,LV,0.13265659159670196
epiforecasts-EpiNow2,inc case,MT,0.08231975580049235
epiforecasts-EpiNow2,inc death,MT,0.020439374207477698
epiforecasts-EpiNow2,inc case,NL,0.07357318009863255
epiforecasts-EpiNow2,inc death,NL,0.03932613333465989
epiforecasts-EpiNow2,inc case,NO,0.1511456514597187
epiforecasts-EpiNow2,inc death,NO,0.13135274523136609
epiforecasts-EpiNow2,inc case,Overall,0.1051826815783228
epiforecasts-EpiNow2,inc death,Overall,0.08273339181415652
epiforecasts-EpiNow2,inc case,PL,0.09031628942881098
epiforecasts-EpiNow2,inc death,PL,0.06866931487445889
epiforecasts-EpiNow2,inc case,PT,0.1315295437891012
epiforecasts-EpiNow2,inc death,PT,0.18755896230728153
epiforecasts-EpiNow2,inc case,RO,0.17446529034735508
epiforecasts-EpiNow2,inc death,RO,0.14507801323111008
epiforecasts-EpiNow2,inc case,SE,0.10831883198771174
epiforecasts-EpiNow2,inc death,SE,0.11225394037125763
epiforecasts-EpiNow2,inc case,SI,0.024442900880272986
epiforecasts-EpiNow2,inc death,SI,0.03806920418747762
epiforecasts-EpiNow2,inc case,SK,0.12554722373252766
epiforecasts-EpiNow2,inc death,SK,0.12679450858341976
FIAS_FZJ-Epi1Ger,inc case,DE,0.07508410693423591
FIAS_FZJ-Epi1Ger,inc death,DE,0.033310501017637224
HZI-AgeExtendedSEIR,inc case,DE,0.09339730374746416
HZI-AgeExtendedSEIR,inc death,DE,0.0933468691308206
ICM-agentModel,inc case,PL,0.014615499119185178
ICM-agentModel,inc death,PL,0.029521387703038398
IEM_Health-CovidProject,inc case,AT,0.15563796629614635
IEM_Health-CovidProject,inc death,AT,0.13822779116178208
IEM_Health-CovidProject,inc case,BE,0.19424228968931162
IEM_Health-CovidProject,inc death,BE,0.09466803195693016
IEM_Health-CovidProject,inc case,BG,0.11363851846045836
IEM_Health-CovidProject,inc death,BG,0.08089274259747543
IEM_Health-CovidProject,inc case,CH,0.13699862298505772
IEM_Health-CovidProject,inc death,CH,0.13413681347269388
IEM_Health-CovidProject,inc case,CY,0.13381190986333458
IEM_Health-CovidProject,inc death,CY,0.11502412213982552
IEM_Health-CovidProject,inc case,CZ,0.189672840358136
IEM_Health-CovidProject,inc death,CZ,0.09147292287416654
IEM_Health-CovidProject,inc case,DE,0.07039135025084614
IEM_Health-CovidProject,inc death,DE,0.07104274995796966
IEM_Health-CovidProject,inc case,DK,0.14386318222001404
IEM_Health-CovidProject,inc death,DK,0.13606797010487082
IEM_Health-CovidProject,inc case,EE,0.14725467544036167
IEM_Health-CovidProject,inc death,EE,0.09133038616899522
IEM_Health-CovidProject,inc case,ES,0.11569481336590383
IEM_Health-CovidProject,inc death,ES,0.1504458758194155
IEM_Health-CovidProject,inc case,FI,0.15612375856403835
IEM_Health-CovidProject,inc death,FI,0.10712646530462756
IEM_Health-CovidProject,inc case,FR,0.12531652696925671
IEM_Health-CovidProject,inc death,FR,0.1126466274101809
IEM_Health-CovidProject,inc case,GB,0.14883671248956834
IEM_Health-CovidProject,inc death,GB,0.15185739558922692
IEM_Health-CovidProject,inc case,GR,0.15651594364209356
IEM_Health-CovidProject,inc death,GR,0.16667400649548145
IEM_Health-CovidProject,inc case,HR,0.15924882091404355
IEM_Health-CovidProject,inc death,HR,0.10829001183791835
IEM_Health-CovidProject,inc case,HU,0.1901688726384349
IEM_Health-CovidProject,inc death,HU,0.11959771191166872
IEM_Health-CovidProject,inc case,IE,0.11321132399042537
IEM_Health-CovidProject,inc death,IE,0.141581468889812
IEM_Health-CovidProject,inc case,IT,0.1259834135502114
IEM_Health-CovidProject,inc death,IT,0.13634660990423045
IEM_Health-CovidProject,inc case,LI,0.11181842934927447
IEM_Health-CovidProject,inc death,LI,NA
IEM_Health-CovidProject,inc case,LT,0.14540438149411508
IEM_Health-CovidProject,inc death,LT,0.1013324185688512
IEM_Health-CovidProject,inc case,LU,0.11097304722302807
IEM_Health-CovidProject,inc death,LU,0.09705531640595423
IEM_Health-CovidProject,inc case,LV,0.15429515676698616
IEM_Health-CovidProject,inc death,LV,0.09316340783890517
IEM_Health-CovidProject,inc case,MT,0.11849055759161777
IEM_Health-CovidProject,inc death,MT,0.21312066589370007
IEM_Health-CovidProject,inc case,NL,0.14383841876647385
IEM_Health-CovidProject,inc death,NL,0.172285917466129
IEM_Health-CovidProject,inc case,NO,0.14954904246542589
IEM_Health-CovidProject,inc death,NO,0.12822529891633355
IEM_Health-CovidProject,inc case,Overall,0.14993688138713857
IEM_Health-CovidProject,inc death,Overall,0.12740313188111557
IEM_Health-CovidProject,inc case,PL,0.10063815107781796
IEM_Health-CovidProject,inc death,PL,0.05054061574760174
IEM_Health-CovidProject,inc case,PT,0.16054805225096525
IEM_Health-CovidProject,inc death,PT,0.0975813520112208
IEM_Health-CovidProject,inc case,RO,0.12483960775966295
IEM_Health-CovidProject,inc death,RO,0.08325905685430703
IEM_Health-CovidProject,inc case,SE,0.18205165095478568
IEM_Health-CovidProject,inc death,SE,0.11866845124961521
IEM_Health-CovidProject,inc case,SI,0.14958155600044362
IEM_Health-CovidProject,inc death,SI,0.131688369587295
IEM_Health-CovidProject,inc case,SK,0.18288375110643795
IEM_Health-CovidProject,inc death,SK,0.11908876496785281
ILM-EKF,inc case,AT,0.12721094048863105
ILM-EKF,inc death,AT,0.12454187124477396
ILM-EKF,inc case,BE,0.13532392204116864
ILM-EKF,inc death,BE,0.08758402956559526
ILM-EKF,inc case,BG,0.08317022003265429
ILM-EKF,inc death,BG,0.12525327886060714
ILM-EKF,inc case,CH,0.13168501703454116
ILM-EKF,inc death,CH,0.05825649928193639
ILM-EKF,inc case,CY,0.02872669766264204
ILM-EKF,inc death,CY,0.06108936630392645
ILM-EKF,inc case,CZ,0.11311813973165942
ILM-EKF,inc death,CZ,0.10481272412664915
ILM-EKF,inc case,DE,0.058019537176455006
ILM-EKF,inc death,DE,0.040854100484735735
ILM-EKF,inc case,DK,0.08370221510982635
ILM-EKF,inc death,DK,0.05426275544967656
ILM-EKF,inc case,EE,0.07768108358697697
ILM-EKF,inc death,EE,0.0740020762931814
ILM-EKF,inc case,ES,0.05463640631199387
ILM-EKF,inc death,ES,0.11877305985743328
ILM-EKF,inc case,FI,0.08655199304078862
ILM-EKF,inc death,FI,0.08963202238189606
ILM-EKF,inc case,FR,0.0535633851059231
ILM-EKF,inc death,FR,0.09406574041468715
ILM-EKF,inc case,GB,0.0970115550471575
ILM-EKF,inc death,GB,0.0712647728686544
ILM-EKF,inc case,GR,0.06539364768608018
ILM-EKF,inc death,GR,0.10289968006645919
ILM-EKF,inc case,HR,0.1173949641353526
ILM-EKF,inc death,HR,0.11121676891461885
ILM-EKF,inc case,HU,0.1500414958431688
ILM-EKF,inc death,HU,0.13061329064037508
ILM-EKF,inc case,IE,0.09658588480302022
ILM-EKF,inc death,IE,0.057614356865744655
ILM-EKF,inc case,IS,0.09222674825215521
ILM-EKF,inc death,IS,0
ILM-EKF,inc case,IT,0.06811667570943458
ILM-EKF,inc death,IT,0.10845753060563787
ILM-EKF,inc case,LI,0.1954937933342371
ILM-EKF,inc death,LI,NA
ILM-EKF,inc case,LT,0.049622130192436095
ILM-EKF,inc death,LT,0.10696199737823181
ILM-EKF,inc case,LU,0.08493796926518392
ILM-EKF,inc death,LU,0.047358317041459576
ILM-EKF,inc case,LV,0.08622376407566874
ILM-EKF,inc death,LV,0.12647053292120805
ILM-EKF,inc case,MT,0.0203655645860593
ILM-EKF,inc death,MT,0.019882326273101998
ILM-EKF,inc case,NL,0.03436140003865764
ILM-EKF,inc death,NL,0.02975740315384819
ILM-EKF,inc case,NO,0.16087851537947329
ILM-EKF,inc death,NO,0.05803300166471992
ILM-EKF,inc case,Overall,0.06643597698300666
ILM-EKF,inc death,Overall,0.10536799900859557
ILM-EKF,inc case,PL,0.06072991875385566
ILM-EKF,inc death,PL,0.08774412456180856
ILM-EKF,inc case,PT,0.09874415603046091
ILM-EKF,inc death,PT,0.08700024155217276
ILM-EKF,inc case,RO,0.12265900325731076
ILM-EKF,inc death,RO,0.16651811370861405
ILM-EKF,inc case,SE,0.13653873821608925
ILM-EKF,inc death,SE,0.1268212456102758
ILM-EKF,inc case,SI,0.11778644264769234
ILM-EKF,inc death,SI,0.11471520195159919
ILM-EKF,inc case,SK,0.12224334942377695
ILM-EKF,inc death,SK,0.131433332068179
itwm-dSEIR,inc case,DE,0.08434558267942797
itwm-dSEIR,inc death,DE,0.04362951491984007
ITWW-county_repro,inc case,DE,0.1029378885388718
ITWW-county_repro,inc death,DE,0.07573425231368464
ITWW-county_repro,inc case,PL,0.11007297774136339
ITWW-county_repro,inc death,PL,0.06942392273022216
Karlen-pypm,inc case,AT,0.07519351138194384
Karlen-pypm,inc death,AT,0.0882717824261205
Karlen-pypm,inc case,BE,0.05458316855515294
Karlen-pypm,inc death,BE,0.07996802699467392
Karlen-pypm,inc hosp,BE,1
Karlen-pypm,inc case,BG,0.0697719778997343
Karlen-pypm,inc death,BG,0.17535459040484996
Karlen-pypm,inc case,CH,0.059610087863727415
Karlen-pypm,inc death,CH,0.11320766527128062
Karlen-pypm,inc case,CY,0.051333454428239035
Karlen-pypm,inc death,CY,0.1460832672485198
Karlen-pypm,inc case,CZ,0.054270552588021576
Karlen-pypm,inc death,CZ,0.11097817848704027
Karlen-pypm,inc case,DE,0.07252442147056876
Karlen-pypm,inc death,DE,0.05734164818036123
Karlen-pypm,inc case,DK,0.07033799589061038
Karlen-pypm,inc death,DK,0.11052905879287966
Karlen-pypm,inc hosp,DK,1
Karlen-pypm,inc case,EE,0.08231876021903528
Karlen-pypm,inc death,EE,0.12011931224400459
Karlen-pypm,inc hosp,EE,1
Karlen-pypm,inc case,ES,0.05501223713787172
Karlen-pypm,inc death,ES,0.07988276592181352
Karlen-pypm,inc case,FI,0.1270452758159691
Karlen-pypm,inc death,FI,0.14024442618744618
Karlen-pypm,inc case,FR,0.038424789219460194
Karlen-pypm,inc death,FR,0.08648698407795881
Karlen-pypm,inc hosp,FR,1
Karlen-pypm,inc case,GB,0.10200155939148935
Karlen-pypm,inc death,GB,0.10249032705845351
Karlen-pypm,inc hosp,GB,1
Karlen-pypm,inc case,GR,0.02689428890751467
Karlen-pypm,inc death,GR,0.06408664284840879
Karlen-pypm,inc case,HR,0.15719840691085843
Karlen-pypm,inc death,HR,0.16074298632191006
Karlen-pypm,inc hosp,HR,1
Karlen-pypm,inc case,HU,0.09085846137169667
Karlen-pypm,inc death,HU,0.13598096011874664
Karlen-pypm,inc case,IE,0.07208654241561531
Karlen-pypm,inc death,IE,0.10630527798797329
Karlen-pypm,inc hosp,IE,1
Karlen-pypm,inc case,IT,0.04042866266128422
Karlen-pypm,inc death,IT,0.08401639694802934
Karlen-pypm,inc case,LT,0.03424090035184529
Karlen-pypm,inc death,LT,0.09748435204092012
Karlen-pypm,inc case,LU,0.12443478545537053
Karlen-pypm,inc death,LU,0.21247244942925114
Karlen-pypm,inc case,LV,0.11242154490101941
Karlen-pypm,inc death,LV,0.08416832018549364
Karlen-pypm,inc case,NL,0.03237117240208501
Karlen-pypm,inc death,NL,0.048186516316830755
Karlen-pypm,inc hosp,NL,1
Karlen-pypm,inc case,NO,0.09652710922768397
Karlen-pypm,inc death,NO,0.13396673021109476
Karlen-pypm,inc hosp,NO,1
Karlen-pypm,inc case,Overall,0.06458429857047353
