model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.02693594913827801
epiforecasts-EpiExpert,inc case,AT,0.1056358378291082
epiforecasts-EpiExpert,inc death,AT,0.0948992896985899
epiforecasts-EpiExpert,inc case,BE,0.13726551185284247
epiforecasts-EpiExpert,inc death,BE,0.08862537873005297
epiforecasts-EpiExpert,inc case,BG,0.37218766751439036
epiforecasts-EpiExpert,inc death,BG,0.1675695577355029
epiforecasts-EpiExpert,inc case,CH,0.12261830275704828
epiforecasts-EpiExpert,inc death,CH,0.07932681204038583
epiforecasts-EpiExpert,inc case,CY,0.078098169818928
epiforecasts-EpiExpert,inc death,CY,0.16912650514948355
epiforecasts-EpiExpert,inc case,CZ,0.09155443155082292
epiforecasts-EpiExpert,inc death,CZ,0.09687971775153811
epiforecasts-EpiExpert,inc case,DE,0.07463228834410689
epiforecasts-EpiExpert,inc death,DE,0.08432001719598753
epiforecasts-EpiExpert,inc case,DK,0.08783755114102984
epiforecasts-EpiExpert,inc death,DK,0.3407625432081971
epiforecasts-EpiExpert,inc case,ES,0.13487413746173432
epiforecasts-EpiExpert,inc death,ES,0.10022263775300279
epiforecasts-EpiExpert,inc case,FR,0.13555911055761485
epiforecasts-EpiExpert,inc death,FR,0.08259259390104629
epiforecasts-EpiExpert,inc case,GB,0.1612680526443596
epiforecasts-EpiExpert,inc death,GB,0.1521598119111913
epiforecasts-EpiExpert,inc case,GR,0.07313698573252217
epiforecasts-EpiExpert,inc case,HR,0.10911225807962233
epiforecasts-EpiExpert,inc death,HR,0.1621051660686217
epiforecasts-EpiExpert,inc case,HU,0.0658916340614467
epiforecasts-EpiExpert,inc death,HU,0.17016165853181087
epiforecasts-EpiExpert,inc case,IE,0.12056132057573762
epiforecasts-EpiExpert,inc death,IE,0.06844425941245565
epiforecasts-EpiExpert,inc case,IS,0.2520174198662362
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.11547488015783901
epiforecasts-EpiExpert,inc death,IT,0.05483180351352512
epiforecasts-EpiExpert,inc case,LT,0.07364040180103533
epiforecasts-EpiExpert,inc death,LT,0.06876063613838615
epiforecasts-EpiExpert,inc case,LV,0.07821357426119582
epiforecasts-EpiExpert,inc case,NL,0.09726982998445557
epiforecasts-EpiExpert,inc death,NL,0.10780716683259466
epiforecasts-EpiExpert,inc case,Overall,0.1435498229375286
epiforecasts-EpiExpert,inc death,Overall,0.10650316585060858
epiforecasts-EpiExpert,inc case,PL,0.0627511678651394
epiforecasts-EpiExpert,inc death,PL,0.051471895023814065
epiforecasts-EpiExpert,inc case,PT,0.1365561216549573
epiforecasts-EpiExpert,inc death,PT,0.1306446793480835
epiforecasts-EpiExpert,inc case,SE,0.12369601481609412
epiforecasts-EpiExpert,inc death,SE,0.13584436136282085
epiforecasts-EpiExpert,inc case,SK,0.12152233005335739
epiforecasts-EpiExpert,inc death,SK,0.12056126613425365
epiforecasts-EpiNow2,inc case,AT,0.1716582364723008
epiforecasts-EpiNow2,inc death,AT,0.16257940328208037
epiforecasts-EpiNow2,inc case,BE,0.1344924712093507
epiforecasts-EpiNow2,inc death,BE,0.10291979465425506
epiforecasts-EpiNow2,inc case,BG,0.14281619799970793
epiforecasts-EpiNow2,inc death,BG,0.10567449586923604
epiforecasts-EpiNow2,inc case,CH,0.06097290374756332
epiforecasts-EpiNow2,inc death,CH,0.09718847832762505
epiforecasts-EpiNow2,inc case,CY,0.1887150315078533
epiforecasts-EpiNow2,inc death,CY,0.12990876482496563
epiforecasts-EpiNow2,inc case,CZ,0.1709638874877612
epiforecasts-EpiNow2,inc death,CZ,0.13237030742289363
epiforecasts-EpiNow2,inc case,DE,0.041575051930820416
epiforecasts-EpiNow2,inc death,DE,0.048216142429749774
epiforecasts-EpiNow2,inc case,DK,0.12894914724208917
epiforecasts-EpiNow2,inc death,DK,0.07815654660738465
epiforecasts-EpiNow2,inc case,EE,0.14588577169654093
epiforecasts-EpiNow2,inc death,EE,0.17123431501530517
epiforecasts-EpiNow2,inc case,ES,0.09919314871524376
epiforecasts-EpiNow2,inc death,ES,0.07720231199460999
epiforecasts-EpiNow2,inc case,FI,0.1186748547609509
epiforecasts-EpiNow2,inc death,FI,0.16874877221586354
epiforecasts-EpiNow2,inc case,FR,0.10900220878170784
epiforecasts-EpiNow2,inc death,FR,0.08526549338004455
epiforecasts-EpiNow2,inc case,GB,0.16560321534985317
epiforecasts-EpiNow2,inc death,GB,0.11411985893339344
epiforecasts-EpiNow2,inc case,GR,0.13994480923819141
epiforecasts-EpiNow2,inc death,GR,0.10586998250239732
epiforecasts-EpiNow2,inc case,HR,0.1979608110873148
epiforecasts-EpiNow2,inc death,HR,0.17528444786281858
epiforecasts-EpiNow2,inc case,HU,0.24681442589118174
epiforecasts-EpiNow2,inc death,HU,0.19852193495377932
epiforecasts-EpiNow2,inc case,IE,0.08225504555141329
epiforecasts-EpiNow2,inc death,IE,0.10693925525611628
epiforecasts-EpiNow2,inc case,IS,0.08678285808065987
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.16796346204776583
epiforecasts-EpiNow2,inc death,IT,0.10309923618388174
epiforecasts-EpiNow2,inc case,LI,0.0924137213652021
epiforecasts-EpiNow2,inc case,LT,0.13807575337694125
epiforecasts-EpiNow2,inc death,LT,0.09967984836168732
epiforecasts-EpiNow2,inc case,LU,0.1449022728234635
epiforecasts-EpiNow2,inc death,LU,0.12454613741581454
epiforecasts-EpiNow2,inc case,LV,0.19138100250637738
epiforecasts-EpiNow2,inc death,LV,0.15409653300330126
epiforecasts-EpiNow2,inc case,MT,0.10525226877354717
epiforecasts-EpiNow2,inc death,MT,0.18572654928836813
epiforecasts-EpiNow2,inc case,NL,0.14257792668731273
epiforecasts-EpiNow2,inc death,NL,0.15104533534834116
epiforecasts-EpiNow2,inc case,NO,0.09739315781436143
epiforecasts-EpiNow2,inc death,NO,0.14534225504060702
epiforecasts-EpiNow2,inc case,Overall,0.1318531706981744
epiforecasts-EpiNow2,inc death,Overall,0.1080319194274116
epiforecasts-EpiNow2,inc case,PL,0.1551665241756174
epiforecasts-EpiNow2,inc death,PL,0.0731442718759463
epiforecasts-EpiNow2,inc case,PT,0.12067750285786925
epiforecasts-EpiNow2,inc death,PT,0.12769780688158536
epiforecasts-EpiNow2,inc case,RO,0.21767761587937828
epiforecasts-EpiNow2,inc death,RO,0.0972223579557253
epiforecasts-EpiNow2,inc case,SE,0.11503382890460292
epiforecasts-EpiNow2,inc death,SE,0.08088204504131173
epiforecasts-EpiNow2,inc case,SI,0.20485426389635983
epiforecasts-EpiNow2,inc death,SI,0.18904705353293583
epiforecasts-EpiNow2,inc case,SK,0.18434319558941503
epiforecasts-EpiNow2,inc death,SK,0.14934040708243032
FIAS_FZJ-Epi1Ger,inc case,DE,0.0422641411893423
FIAS_FZJ-Epi1Ger,inc death,DE,0.03810970209512973
HZI-AgeExtendedSEIR,inc case,DE,0.05151386905906366
HZI-AgeExtendedSEIR,inc death,DE,0.08233133754513874
ICM-agentModel,inc case,PL,0.025861087362602904
ICM-agentModel,inc death,PL,0.049930820322502276
IEM_Health-CovidProject,inc case,AT,0.08436445751539697
