model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.08163733104693002
epiforecasts-EpiNow2,inc case,AT,0.04202762487585307
epiforecasts-EpiNow2,inc death,AT,0.05270805022304475
epiforecasts-EpiNow2,inc case,BE,0.1110710869768487
epiforecasts-EpiNow2,inc death,BE,0.12017858733875528
epiforecasts-EpiNow2,inc case,BG,0.07713666258689378
epiforecasts-EpiNow2,inc death,BG,0.15235894566340955
epiforecasts-EpiNow2,inc case,CH,0.07562550516858212
epiforecasts-EpiNow2,inc death,CH,0.025253266323275313
epiforecasts-EpiNow2,inc case,CY,0.09833997502906297
epiforecasts-EpiNow2,inc death,CY,0.12530141313643534
epiforecasts-EpiNow2,inc case,CZ,0.08691382004208856
epiforecasts-EpiNow2,inc death,CZ,0.09316134376154761
epiforecasts-EpiNow2,inc case,DE,0.052469502189843246
epiforecasts-EpiNow2,inc death,DE,0.026148466098494298
epiforecasts-EpiNow2,inc case,DK,0.055971984804000445
epiforecasts-EpiNow2,inc death,DK,0.0757924054867171
epiforecasts-EpiNow2,inc case,EE,0.07045686210733737
epiforecasts-EpiNow2,inc death,EE,0
epiforecasts-EpiNow2,inc case,ES,0.14855079150071557
epiforecasts-EpiNow2,inc death,ES,0.07493547206472403
epiforecasts-EpiNow2,inc case,FI,0.0733905227754879
epiforecasts-EpiNow2,inc death,FI,0.07967473276250323
epiforecasts-EpiNow2,inc case,FR,0.06799250438301545
epiforecasts-EpiNow2,inc death,FR,0.05335779078671657
epiforecasts-EpiNow2,inc case,GB,0.12246980608943113
epiforecasts-EpiNow2,inc death,GB,0.11624016621084826
epiforecasts-EpiNow2,inc case,GR,0.053660820136149055
epiforecasts-EpiNow2,inc death,GR,0.05360955738084835
epiforecasts-EpiNow2,inc case,HR,0.11425540580175501
epiforecasts-EpiNow2,inc death,HR,0.12573910587088788
epiforecasts-EpiNow2,inc case,HU,0.10887897868212773
epiforecasts-EpiNow2,inc death,HU,0.1593997885988157
epiforecasts-EpiNow2,inc case,IE,0.10417369577265133
epiforecasts-EpiNow2,inc death,IE,0.10578047217239868
epiforecasts-EpiNow2,inc case,IS,0.07074161793406546
epiforecasts-EpiNow2,inc death,IS,0
epiforecasts-EpiNow2,inc case,IT,0.07954004709161377
epiforecasts-EpiNow2,inc death,IT,0.08519812686487226
epiforecasts-EpiNow2,inc case,LI,0.06709294887646829
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.07864652444653296
epiforecasts-EpiNow2,inc death,LT,0.08230903647744776
epiforecasts-EpiNow2,inc case,LU,0.04111742667859207
epiforecasts-EpiNow2,inc death,LU,0.04722373309469147
epiforecasts-EpiNow2,inc case,LV,0.16581846412304047
epiforecasts-EpiNow2,inc death,LV,0.1601931391368641
epiforecasts-EpiNow2,inc case,MT,0.07984120656157057
epiforecasts-EpiNow2,inc death,MT,0
epiforecasts-EpiNow2,inc case,NL,0.07389957067967297
epiforecasts-EpiNow2,inc death,NL,0.04225646500952186
epiforecasts-EpiNow2,inc case,NO,0.12313704972329784
epiforecasts-EpiNow2,inc death,NO,0.12054945563786044
epiforecasts-EpiNow2,inc case,Overall,0.10478867058909201
epiforecasts-EpiNow2,inc death,Overall,0.08860856471160766
epiforecasts-EpiNow2,inc case,PL,0.08792392901357074
epiforecasts-EpiNow2,inc death,PL,0.07315044610419189
epiforecasts-EpiNow2,inc case,PT,0.12126412097212849
epiforecasts-EpiNow2,inc death,PT,0.1839866014434904
epiforecasts-EpiNow2,inc case,RO,0.17848553255660604
epiforecasts-EpiNow2,inc death,RO,0.25383264723476934
epiforecasts-EpiNow2,inc case,SE,0.0983347369878823
epiforecasts-EpiNow2,inc death,SE,0.11058742016805495
epiforecasts-EpiNow2,inc case,SI,0.0260091700079359
epiforecasts-EpiNow2,inc death,SI,0.03665482204843374
epiforecasts-EpiNow2,inc case,SK,0.14312723460788865
epiforecasts-EpiNow2,inc death,SK,0.11554245925664007
FIAS_FZJ-Epi1Ger,inc case,DE,0.05184856133552557
FIAS_FZJ-Epi1Ger,inc death,DE,0.03249471790707047
HZI-AgeExtendedSEIR,inc case,DE,0.07663912710528123
HZI-AgeExtendedSEIR,inc death,DE,0.09421748895806675
ICM-agentModel,inc case,PL,0.020955962355566085
ICM-agentModel,inc death,PL,0.028807034085279105
IEM_Health-CovidProject,inc case,AT,0.1581659347440555
IEM_Health-CovidProject,inc death,AT,0.14984539932520052
IEM_Health-CovidProject,inc case,BE,0.1883113474616664
IEM_Health-CovidProject,inc death,BE,0.09372418132079027
IEM_Health-CovidProject,inc case,BG,0.10763255244682851
IEM_Health-CovidProject,inc death,BG,0.10189611015705734
IEM_Health-CovidProject,inc case,CH,0.12631068416454674
IEM_Health-CovidProject,inc death,CH,0.10317337421161155
IEM_Health-CovidProject,inc case,CY,0.1359585933353989
IEM_Health-CovidProject,inc death,CY,0.11297300933946942
