model,target_variable,location,weight
bisop-seirfilter,inc case,CZ,0.07123013328361232
bisop-seirfilter,inc death,CZ,0.09077178679933558
epiforecasts-EpiExpert,inc case,AT,0.11092179954926187
epiforecasts-EpiExpert,inc death,AT,0.08938223435603936
epiforecasts-EpiExpert,inc case,BE,0.18031736620309174
epiforecasts-EpiExpert,inc death,BE,0.12621768806326233
epiforecasts-EpiExpert,inc case,BG,0.14506046474416323
epiforecasts-EpiExpert,inc death,BG,0.09002394059864352
epiforecasts-EpiExpert,inc case,CH,0.18994451918142496
epiforecasts-EpiExpert,inc death,CH,0.08272261990045093
epiforecasts-EpiExpert,inc case,CY,0.09587423034781174
epiforecasts-EpiExpert,inc death,CY,0.02307251157213642
epiforecasts-EpiExpert,inc case,CZ,0.10376312685064679
epiforecasts-EpiExpert,inc death,CZ,0.054869512916016286
epiforecasts-EpiExpert,inc case,DE,0.08771693590797139
epiforecasts-EpiExpert,inc death,DE,0.08840667926574111
epiforecasts-EpiExpert,inc case,DK,0.049843017906903334
epiforecasts-EpiExpert,inc death,DK,0.11526443422658035
epiforecasts-EpiExpert,inc case,EE,0.190853244643353
epiforecasts-EpiExpert,inc death,EE,0.20897572898473682
epiforecasts-EpiExpert,inc case,ES,0.0919180997891048
epiforecasts-EpiExpert,inc death,ES,0.0690817104112433
epiforecasts-EpiExpert,inc case,FI,0.19237453735057766
epiforecasts-EpiExpert,inc death,FI,0.07576974374540842
epiforecasts-EpiExpert,inc case,FR,0.10572718283070866
epiforecasts-EpiExpert,inc death,FR,0.07803215707310807
epiforecasts-EpiExpert,inc case,GB,0.09903797088817823
epiforecasts-EpiExpert,inc death,GB,0.11178789283902554
epiforecasts-EpiExpert,inc case,GR,0.24099562098394994
epiforecasts-EpiExpert,inc death,GR,0.10854546525026372
epiforecasts-EpiExpert,inc case,HR,0.11738205142032429
epiforecasts-EpiExpert,inc death,HR,0.1305925872192424
epiforecasts-EpiExpert,inc case,HU,0.17991556223549288
epiforecasts-EpiExpert,inc death,HU,0.18572120508584367
epiforecasts-EpiExpert,inc case,IE,0.15375371793164397
epiforecasts-EpiExpert,inc death,IE,0.051529236009854464
epiforecasts-EpiExpert,inc case,IS,0.012264042971235631
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.09537818146440304
epiforecasts-EpiExpert,inc death,IT,0.063400375088005
epiforecasts-EpiExpert,inc case,LI,0.11816190455752387
epiforecasts-EpiExpert,inc case,LT,0.10643644114950122
epiforecasts-EpiExpert,inc death,LT,0.07456184680572825
epiforecasts-EpiExpert,inc case,LU,0.15528302463784374
epiforecasts-EpiExpert,inc death,LU,0.07986902688969982
epiforecasts-EpiExpert,inc case,LV,0.12583389024915764
epiforecasts-EpiExpert,inc death,LV,0.12500860386854906
epiforecasts-EpiExpert,inc case,MT,0.13575302549321142
epiforecasts-EpiExpert,inc death,MT,0.10651853409247543
epiforecasts-EpiExpert,inc case,NL,0.12540470867802206
epiforecasts-EpiExpert,inc death,NL,0.13821645110648056
epiforecasts-EpiExpert,inc case,NO,0.11758411447612091
epiforecasts-EpiExpert,inc death,NO,0.13303344186121668
epiforecasts-EpiExpert,inc case,Overall,0.1261036497188969
epiforecasts-EpiExpert,inc death,Overall,0.09771112405736908
epiforecasts-EpiExpert,inc case,PL,0.06392379736453023
epiforecasts-EpiExpert,inc death,PL,0.06945335742000505
epiforecasts-EpiExpert,inc case,PT,0.1890463280541987
epiforecasts-EpiExpert,inc death,PT,0.08941456168775438
epiforecasts-EpiExpert,inc case,RO,0.15705580820455572
epiforecasts-EpiExpert,inc death,RO,0.06804587839944069
epiforecasts-EpiExpert,inc case,SE,0.16143916464234942
epiforecasts-EpiExpert,inc death,SE,0.16322766700324992
epiforecasts-EpiExpert,inc case,SI,0.1110698637824382
epiforecasts-EpiExpert,inc death,SI,0.0846334242842727
epiforecasts-EpiExpert,inc case,SK,0.12532209915799927
epiforecasts-EpiExpert,inc death,SK,0.08730684772282016
epiforecasts-EpiNow2,inc case,AT,0.14243832562045436
epiforecasts-EpiNow2,inc death,AT,0.1126098544682996
epiforecasts-EpiNow2,inc case,BE,0.10207250908282157
epiforecasts-EpiNow2,inc death,BE,0.07851336501573013
epiforecasts-EpiNow2,inc case,BG,0.1579139236455448
epiforecasts-EpiNow2,inc death,BG,0.07433349343548126
epiforecasts-EpiNow2,inc case,CH,0.1067847296890598
epiforecasts-EpiNow2,inc death,CH,0.06283860032499584
epiforecasts-EpiNow2,inc case,CY,0.11617500154245516
epiforecasts-EpiNow2,inc death,CY,0.1030334322611384
epiforecasts-EpiNow2,inc case,CZ,0.13835083580086238
epiforecasts-EpiNow2,inc death,CZ,0.1374301818831062
epiforecasts-EpiNow2,inc case,DE,0.0532723487627447
epiforecasts-EpiNow2,inc death,DE,0.03416280725631843
epiforecasts-EpiNow2,inc case,DK,0.11770268632327445
epiforecasts-EpiNow2,inc death,DK,0.0731527576918222
epiforecasts-EpiNow2,inc case,EE,0.1556314012113179
epiforecasts-EpiNow2,inc death,EE,0.09506346887148812
epiforecasts-EpiNow2,inc case,ES,0.05658581106310132
epiforecasts-EpiNow2,inc death,ES,0.07738900470120293
epiforecasts-EpiNow2,inc case,FI,0.10202335014547488
epiforecasts-EpiNow2,inc death,FI,0.1105894965345605
epiforecasts-EpiNow2,inc case,FR,0.09325812932733268
epiforecasts-EpiNow2,inc death,FR,0.05946588521778237
epiforecasts-EpiNow2,inc case,GB,0.11800953024662794
epiforecasts-EpiNow2,inc death,GB,0.07240806695255064
epiforecasts-EpiNow2,inc case,GR,0.08811299648526412
epiforecasts-EpiNow2,inc death,GR,0.10304485045717603
epiforecasts-EpiNow2,inc case,HR,0.10097081674307516
epiforecasts-EpiNow2,inc death,HR,0.09251790920164314
epiforecasts-EpiNow2,inc case,HU,0.16438985381923205
epiforecasts-EpiNow2,inc death,HU,0.09115673827607922
epiforecasts-EpiNow2,inc case,IE,0.04804803685363874
epiforecasts-EpiNow2,inc death,IE,0.06457741165183478
epiforecasts-EpiNow2,inc case,IS,0.036028299630495905
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.11425850407510396
epiforecasts-EpiNow2,inc death,IT,0.12283822673300968
epiforecasts-EpiNow2,inc case,LI,0.06576067008025939
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.09531621595477721
epiforecasts-EpiNow2,inc death,LT,0.07091132799027032
epiforecasts-EpiNow2,inc case,LU,0.12212953215129681
epiforecasts-EpiNow2,inc death,LU,0.09148931563799631
epiforecasts-EpiNow2,inc case,LV,0.12852758208935366
epiforecasts-EpiNow2,inc death,LV,0.09580951391385147
epiforecasts-EpiNow2,inc case,MT,0.1036085458838252
epiforecasts-EpiNow2,inc death,MT,0.10651853409247543
epiforecasts-EpiNow2,inc case,NL,0.10514063654726882
