model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.03257346737191873
epiforecasts-EpiExpert,inc case,AT,0.10659436316062144
epiforecasts-EpiExpert,inc death,AT,0.07703921382387417
epiforecasts-EpiExpert,inc case,BE,0.1411020602244981
epiforecasts-EpiExpert,inc death,BE,0.09194677461185183
epiforecasts-EpiExpert,inc case,BG,0.31170118696776017
epiforecasts-EpiExpert,inc death,BG,0.10036474353641174
epiforecasts-EpiExpert,inc case,CH,0.12307994477996831
epiforecasts-EpiExpert,inc death,CH,0.06832680307756833
epiforecasts-EpiExpert,inc case,CY,0.11538830298395428
epiforecasts-EpiExpert,inc death,CY,0
epiforecasts-EpiExpert,inc case,CZ,0.09653338446671719
epiforecasts-EpiExpert,inc death,CZ,0.07375747401870232
epiforecasts-EpiExpert,inc case,DE,0.077428733916856
epiforecasts-EpiExpert,inc death,DE,0.08420135377705505
epiforecasts-EpiExpert,inc case,DK,0.07980229080611397
epiforecasts-EpiExpert,inc death,DK,0.06184382730733598
epiforecasts-EpiExpert,inc case,ES,0.1090809307099024
epiforecasts-EpiExpert,inc death,ES,0.07541618124015258
epiforecasts-EpiExpert,inc case,FR,0.12372972914358638
epiforecasts-EpiExpert,inc death,FR,0.07156502653230513
epiforecasts-EpiExpert,inc case,GB,0.12747634670373728
epiforecasts-EpiExpert,inc death,GB,0.142246844125685
epiforecasts-EpiExpert,inc case,GR,0.06338503350901059
epiforecasts-EpiExpert,inc case,HR,0.10109396912880783
epiforecasts-EpiExpert,inc death,HR,0.14473673059668674
epiforecasts-EpiExpert,inc case,HU,0.06525968681702593
epiforecasts-EpiExpert,inc death,HU,0.14424300316700814
epiforecasts-EpiExpert,inc case,IE,0.10885981030336503
epiforecasts-EpiExpert,inc death,IE,0.05853873150360461
epiforecasts-EpiExpert,inc case,IS,0.13259884799238544
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.1058430730012898
epiforecasts-EpiExpert,inc death,IT,0.060777839993553996
epiforecasts-EpiExpert,inc case,LT,0.0792257345893045
epiforecasts-EpiExpert,inc death,LT,0.09740053359925976
epiforecasts-EpiExpert,inc case,LV,0.07070274315643683
epiforecasts-EpiExpert,inc case,NL,0.08420189463219728
epiforecasts-EpiExpert,inc death,NL,0.12119138495665883
epiforecasts-EpiExpert,inc case,Overall,0.12891436681611868
epiforecasts-EpiExpert,inc death,Overall,0.09681822163733851
epiforecasts-EpiExpert,inc case,PL,0.061783659035902286
epiforecasts-EpiExpert,inc death,PL,0.056447258110766084
