model,target_variable,location,weight
bisop-seirfilter,inc case,CZ,0.09064311803797757
bisop-seirfilter,inc death,CZ,0.07308895576738339
epiforecasts-EpiExpert,inc case,AT,0.15180559453544132
epiforecasts-EpiExpert,inc death,AT,0.1236879064831102
epiforecasts-EpiExpert,inc case,BE,0.19405465894037846
epiforecasts-EpiExpert,inc death,BE,0.1623051382717729
epiforecasts-EpiExpert,inc case,BG,0.13290312435071328
epiforecasts-EpiExpert,inc death,BG,0.09174036290248935
epiforecasts-EpiExpert,inc case,CH,0.19605045807586016
epiforecasts-EpiExpert,inc death,CH,0.0945997342516671
epiforecasts-EpiExpert,inc case,CY,0.1134708805997927
epiforecasts-EpiExpert,inc death,CY,0.014082067313092405
epiforecasts-EpiExpert,inc case,CZ,0.11846427307933702
epiforecasts-EpiExpert,inc death,CZ,0.051697066274490694
epiforecasts-EpiExpert,inc case,DE,0.10169483201789585
epiforecasts-EpiExpert,inc death,DE,0.09650015871566729
epiforecasts-EpiExpert,inc case,DK,0.04569015697895372
epiforecasts-EpiExpert,inc death,DK,0.12019947921845626
epiforecasts-EpiExpert,inc case,EE,0.21627648820420842
epiforecasts-EpiExpert,inc death,EE,0.23229338427578777
epiforecasts-EpiExpert,inc case,ES,0.10467424418417988
epiforecasts-EpiExpert,inc death,ES,0.08099658046560217
epiforecasts-EpiExpert,inc case,FI,0.21503909091973583
epiforecasts-EpiExpert,inc death,FI,0.08202015398355225
epiforecasts-EpiExpert,inc case,FR,0.18065066467844185
epiforecasts-EpiExpert,inc death,FR,0.08443948528721668
epiforecasts-EpiExpert,inc case,GB,0.09772589877854555
epiforecasts-EpiExpert,inc death,GB,0.12400528458691887
epiforecasts-EpiExpert,inc case,GR,0.2589877672330876
epiforecasts-EpiExpert,inc death,GR,0.11878850860674817
epiforecasts-EpiExpert,inc case,HR,0.18002681773618642
epiforecasts-EpiExpert,inc death,HR,0.14924984728669763
epiforecasts-EpiExpert,inc case,HU,0.28522001812269765
epiforecasts-EpiExpert,inc death,HU,0.16606436761326246
epiforecasts-EpiExpert,inc case,IE,0.21583023715329006
epiforecasts-EpiExpert,inc death,IE,0.051567398856691794
epiforecasts-EpiExpert,inc case,IS,0.012999501858272661
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.12314012121739748
epiforecasts-EpiExpert,inc death,IT,0.07547976464680592
epiforecasts-EpiExpert,inc case,LI,0.14756279865002986
epiforecasts-EpiExpert,inc case,LT,0.13287551059634212
epiforecasts-EpiExpert,inc death,LT,0.07515317477797219
epiforecasts-EpiExpert,inc case,LU,0.17583429651808788
epiforecasts-EpiExpert,inc death,LU,0.08922645018003711
epiforecasts-EpiExpert,inc case,LV,0.14295948563636476
epiforecasts-EpiExpert,inc death,LV,0.1367068696860802
epiforecasts-EpiExpert,inc case,MT,0.1448799545289114
epiforecasts-EpiExpert,inc death,MT,0.11436013442407196
epiforecasts-EpiExpert,inc case,NL,0.19034932033518687
epiforecasts-EpiExpert,inc death,NL,0.1585024852843669
epiforecasts-EpiExpert,inc case,NO,0.13632933687227933
epiforecasts-EpiExpert,inc death,NO,0.15314692191126378
epiforecasts-EpiExpert,inc case,Overall,0.16395087347251172
epiforecasts-EpiExpert,inc death,Overall,0.11796188328237955
epiforecasts-EpiExpert,inc case,PL,0.043932542192069726
epiforecasts-EpiExpert,inc death,PL,0.10467015028584767
epiforecasts-EpiExpert,inc case,PT,0.24173716537434237
epiforecasts-EpiExpert,inc death,PT,0.09155820048814657
epiforecasts-EpiExpert,inc case,RO,0.19034335284463982
epiforecasts-EpiExpert,inc death,RO,0.07524793035833138
epiforecasts-EpiExpert,inc case,SE,0.18687266666657165
epiforecasts-EpiExpert,inc death,SE,0.1701091397920968
epiforecasts-EpiExpert,inc case,SI,0.12318164343851641
epiforecasts-EpiExpert,inc death,SI,0.09808456460408237
epiforecasts-EpiExpert,inc case,SK,0.14314943817942896
epiforecasts-EpiExpert,inc death,SK,0.09172176488073037
epiforecasts-EpiNow2,inc case,AT,0.15594917155750054
epiforecasts-EpiNow2,inc death,AT,0.10101179029454
epiforecasts-EpiNow2,inc case,BE,0.1048944102380424
epiforecasts-EpiNow2,inc death,BE,0.0668129889584774
epiforecasts-EpiNow2,inc case,BG,0.1679687695377093
epiforecasts-EpiNow2,inc death,BG,0.07482862933713147
epiforecasts-EpiNow2,inc case,CH,0.15697990415326882
epiforecasts-EpiNow2,inc death,CH,0.06765402127952301
epiforecasts-EpiNow2,inc case,CY,0.10814619526420374
epiforecasts-EpiNow2,inc death,CY,0.10555406476392996
epiforecasts-EpiNow2,inc case,CZ,0.14243918548825046
epiforecasts-EpiNow2,inc death,CZ,0.13898883391830286
epiforecasts-EpiNow2,inc case,DE,0.07622839509240595
epiforecasts-EpiNow2,inc death,DE,0.030427977973408613
epiforecasts-EpiNow2,inc case,DK,0.1165238302222402
epiforecasts-EpiNow2,inc death,DK,0.07189709590289142
epiforecasts-EpiNow2,inc case,EE,0.195176343013554
epiforecasts-EpiNow2,inc death,EE,0.09231202893044334
epiforecasts-EpiNow2,inc case,ES,0.05275896885801221
epiforecasts-EpiNow2,inc death,ES,0.10323493631132165
epiforecasts-EpiNow2,inc case,FI,0.12242324483054266
epiforecasts-EpiNow2,inc death,FI,0.11057870342072226
epiforecasts-EpiNow2,inc case,FR,0.14141097112123932
epiforecasts-EpiNow2,inc death,FR,0.06225203894396477
epiforecasts-EpiNow2,inc case,GB,0.13135510512292742
epiforecasts-EpiNow2,inc death,GB,0.0674314450749144
epiforecasts-EpiNow2,inc case,GR,0.08785914128919935
epiforecasts-EpiNow2,inc death,GR,0.10402993632530372
epiforecasts-EpiNow2,inc case,HR,0.12023569678206282
epiforecasts-EpiNow2,inc death,HR,0.10352894336436422
epiforecasts-EpiNow2,inc case,HU,0.1644615427078458
epiforecasts-EpiNow2,inc death,HU,0.08117047564953189
epiforecasts-EpiNow2,inc case,IE,0.04252090270003676
epiforecasts-EpiNow2,inc death,IE,0.05963380761639778
epiforecasts-EpiNow2,inc case,IS,0.034901001772707475
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.15821167472868156
epiforecasts-EpiNow2,inc death,IT,0.18828007959119925
epiforecasts-EpiNow2,inc case,LI,0.11225879574720014
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.10058583232205619
epiforecasts-EpiNow2,inc death,LT,0.08553925017430686
epiforecasts-EpiNow2,inc case,LU,0.14095104091853172
epiforecasts-EpiNow2,inc death,LU,0.09724488834153185
epiforecasts-EpiNow2,inc case,LV,0.1412999227848647
epiforecasts-EpiNow2,inc death,LV,0.11855338292559803
epiforecasts-EpiNow2,inc case,MT,0.11121490285414361
epiforecasts-EpiNow2,inc death,MT,0.1389120276902569
epiforecasts-EpiNow2,inc case,NL,0.11345009366610889
epiforecasts-EpiNow2,inc death,NL,0.03840845206549504
epiforecasts-EpiNow2,inc case,NO,0.13810272662021142
epiforecasts-EpiNow2,inc death,NO,0.07921392512651575
epiforecasts-EpiNow2,inc case,Overall,0.1524663919973841
epiforecasts-EpiNow2,inc death,Overall,0.09131751539518909
epiforecasts-EpiNow2,inc case,PL,0.058576722922759616
epiforecasts-EpiNow2,inc death,PL,0.05213455761364061
epiforecasts-EpiNow2,inc case,PT,0.07654092479962094
epiforecasts-EpiNow2,inc death,PT,0.07733556740260925
epiforecasts-EpiNow2,inc case,RO,0.1662331948176521
epiforecasts-EpiNow2,inc death,RO,0.12576774225968462
epiforecasts-EpiNow2,inc case,SE,0.15189157635460257
epiforecasts-EpiNow2,inc death,SE,0.07632768447026701
epiforecasts-EpiNow2,inc case,SI,0.14284051352887386
epiforecasts-EpiNow2,inc death,SI,0.09479067997185571
epiforecasts-EpiNow2,inc case,SK,0.2354431549003766
epiforecasts-EpiNow2,inc death,SK,0.09677910530021926
FIAS_FZJ-Epi1Ger,inc case,DE,0.06799984269862301
FIAS_FZJ-Epi1Ger,inc death,DE,0.030788564767988653
HZI-AgeExtendedSEIR,inc case,DE,0.060636223368959276
HZI-AgeExtendedSEIR,inc death,DE,0.1963666020376951
IEM_Health-CovidProject,inc case,AT,0.11660021546878055
IEM_Health-CovidProject,inc death,AT,0.08945693605420516
IEM_Health-CovidProject,inc case,BE,0.09832102719645842
IEM_Health-CovidProject,inc death,BE,0.09719968732659848
IEM_Health-CovidProject,inc case,BG,0.09674749014648545
IEM_Health-CovidProject,inc death,BG,0.08741043426992348
IEM_Health-CovidProject,inc case,CH,0.1101407067841911
IEM_Health-CovidProject,inc death,CH,0.14628501952161765
IEM_Health-CovidProject,inc case,CY,0.14560860277402593
IEM_Health-CovidProject,inc death,CY,0.10555406476392996
IEM_Health-CovidProject,inc case,CZ,0.06313926955679704
IEM_Health-CovidProject,inc death,CZ,0.0644739077491747
IEM_Health-CovidProject,inc case,DE,0.07887981753040268
IEM_Health-CovidProject,inc death,DE,0.04297080858840147
IEM_Health-CovidProject,inc case,DK,0.1355312635209035
IEM_Health-CovidProject,inc death,DK,0.09028937625014273
IEM_Health-CovidProject,inc case,EE,0.09687929859026287
IEM_Health-CovidProject,inc death,EE,0.06397244442809506
IEM_Health-CovidProject,inc case,ES,0.15058963350423427
IEM_Health-CovidProject,inc death,ES,0.15947186659764473
IEM_Health-CovidProject,inc case,FI,0.12242324483054266
IEM_Health-CovidProject,inc death,FI,0.08900841822430335
IEM_Health-CovidProject,inc case,FR,0.09957944286748166
IEM_Health-CovidProject,inc death,FR,0.10955992126367879
IEM_Health-CovidProject,inc case,GB,0.2136877308219872
IEM_Health-CovidProject,inc death,GB,0.10838980430560315
IEM_Health-CovidProject,inc case,GR,0.10794513470990276
IEM_Health-CovidProject,inc death,GR,0.08757622190650567
IEM_Health-CovidProject,inc case,HR,0.09437303265942537
IEM_Health-CovidProject,inc death,HR,0.06652085953728379
IEM_Health-CovidProject,inc case,HU,0.04998341003865901
IEM_Health-CovidProject,inc death,HU,0.06476213262914352
IEM_Health-CovidProject,inc case,IE,0.16870827162925636
IEM_Health-CovidProject,inc death,IE,0.08471786955027939
IEM_Health-CovidProject,inc case,IS,0.17076026618406234
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.09860924894332027
IEM_Health-CovidProject,inc death,IT,0.05413804205497741
IEM_Health-CovidProject,inc case,LI,0.1769503051608409
IEM_Health-CovidProject,inc case,LT,0.14565847110940794
IEM_Health-CovidProject,inc death,LT,0.1128837645742902
IEM_Health-CovidProject,inc case,LU,0.12291089362797421
IEM_Health-CovidProject,inc death,LU,0.08009303401987584
IEM_Health-CovidProject,inc case,LV,0.1281260953974036
IEM_Health-CovidProject,inc death,LV,0.07661330700445826
IEM_Health-CovidProject,inc case,MT,0.11429761871150794
IEM_Health-CovidProject,inc death,MT,0.09718351344338132
IEM_Health-CovidProject,inc case,NL,0.11068975075452474
IEM_Health-CovidProject,inc death,NL,0.12752041308997222
IEM_Health-CovidProject,inc case,NO,0.11508560551684285
IEM_Health-CovidProject,inc death,NO,0.09297283623618038
IEM_Health-CovidProject,inc case,Overall,0.10485230280218774
IEM_Health-CovidProject,inc death,Overall,0.0916940824689837
IEM_Health-CovidProject,inc case,PL,0.02089628081341998
IEM_Health-CovidProject,inc death,PL,0.048510230079002493
IEM_Health-CovidProject,inc case,PT,0.09970761420484743
IEM_Health-CovidProject,inc death,PT,0.15773392955383667
IEM_Health-CovidProject,inc case,RO,0.09535364903498209
IEM_Health-CovidProject,inc death,RO,0.07737450230324076
IEM_Health-CovidProject,inc case,SE,0.14015449999992874
IEM_Health-CovidProject,inc death,SE,0.09988372336489852
IEM_Health-CovidProject,inc case,SI,0.1352621583094963
IEM_Health-CovidProject,inc death,SI,0.09514570124515856
