model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.023218401340765374
epiforecasts-EpiExpert,inc death,AT,0.03586147415226121
epiforecasts-EpiExpert,inc case,DE,0.12066985940718539
epiforecasts-EpiExpert,inc death,DE,0.051931282884569746
epiforecasts-EpiExpert,inc case,FR,0.04418417173355876
epiforecasts-EpiExpert,inc death,FR,0.08585281223553501
epiforecasts-EpiExpert,inc case,GB,0.1232050859422587
epiforecasts-EpiExpert,inc death,GB,0.14219416698461276
epiforecasts-EpiExpert,inc case,IE,0.16842107386813432
epiforecasts-EpiExpert,inc death,IE,0.2152559266140612
epiforecasts-EpiExpert,inc case,IT,0.17323382602912504
epiforecasts-EpiExpert,inc case,NL,0.06293672749445728
epiforecasts-EpiExpert,inc death,NL,0.20644091720097982
epiforecasts-EpiExpert,inc case,PL,0.05493185305570225
epiforecasts-EpiExpert,inc death,PL,0.08435280407486756
epiforecasts-EpiExpert,inc case,SE,0.13618429745560626
epiforecasts-EpiExpert,inc death,SE,0.11696001565925711
epiforecasts-EpiNow2,inc case,AT,0.04261982411308095
epiforecasts-EpiNow2,inc death,AT,0.05491029414076023
epiforecasts-EpiNow2,inc case,BE,0.1126211627422165
epiforecasts-EpiNow2,inc death,BE,0.13017974395877752
epiforecasts-EpiNow2,inc case,BG,0.08768399743474325
epiforecasts-EpiNow2,inc death,BG,0.16462830975449255
epiforecasts-EpiNow2,inc case,CH,0.06334513838575026
epiforecasts-EpiNow2,inc death,CH,0.02039299874515048
epiforecasts-EpiNow2,inc case,CY,0.11001757094988925
epiforecasts-EpiNow2,inc death,CY,0.12806749863219544
epiforecasts-EpiNow2,inc case,CZ,0.08653229757233678
epiforecasts-EpiNow2,inc death,CZ,0.10366749153906457
epiforecasts-EpiNow2,inc case,DE,0.06460794172226074
epiforecasts-EpiNow2,inc death,DE,0.03025123274829306
epiforecasts-EpiNow2,inc case,DK,0.05644060614616938
epiforecasts-EpiNow2,inc death,DK,0.078690784700289
epiforecasts-EpiNow2,inc case,EE,0.06312606566239384
epiforecasts-EpiNow2,inc death,EE,0.17330401615376587
epiforecasts-EpiNow2,inc case,ES,0.1584438941290334
epiforecasts-EpiNow2,inc death,ES,0.08119684081931491
epiforecasts-EpiNow2,inc case,FI,0.07315583538378234
epiforecasts-EpiNow2,inc death,FI,0.0930754323082297
epiforecasts-EpiNow2,inc case,FR,0.0810043148448577
epiforecasts-EpiNow2,inc death,FR,0.043623880958676566
epiforecasts-EpiNow2,inc case,GB,0.11682801110052687
epiforecasts-EpiNow2,inc death,GB,0.09760786038774268
epiforecasts-EpiNow2,inc case,GR,0.052331145618490935
epiforecasts-EpiNow2,inc death,GR,0.054020914998983746
epiforecasts-EpiNow2,inc case,HR,0.12787971786726435
epiforecasts-EpiNow2,inc death,HR,0.11135181163612115
epiforecasts-EpiNow2,inc case,HU,0.1271467368439446
epiforecasts-EpiNow2,inc death,HU,0.172354576046434
epiforecasts-EpiNow2,inc case,IE,0.08248187488556723
epiforecasts-EpiNow2,inc death,IE,0.07305655691143896
epiforecasts-EpiNow2,inc case,IS,0.04290406961002539
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.07010824394990581
epiforecasts-EpiNow2,inc death,IT,0.08875553530217666
epiforecasts-EpiNow2,inc case,LI,0.09415882920139218
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.07550721370585206
epiforecasts-EpiNow2,inc death,LT,0.08500266915603033
epiforecasts-EpiNow2,inc case,LU,0.043001145931664445
epiforecasts-EpiNow2,inc death,LU,0.07660792297714675
epiforecasts-EpiNow2,inc case,LV,0.16178817082213745
epiforecasts-EpiNow2,inc death,LV,0.16315391229963125
epiforecasts-EpiNow2,inc case,MT,0.08416634836751126
epiforecasts-EpiNow2,inc death,MT,0.011785015136531565
epiforecasts-EpiNow2,inc case,NL,0.06888470577947464
epiforecasts-EpiNow2,inc death,NL,0.029336340865402395
epiforecasts-EpiNow2,inc case,NO,0.1583708629217287
epiforecasts-EpiNow2,inc death,NO,0.15771622950534833
epiforecasts-EpiNow2,inc case,Overall,0.10417249174702586
epiforecasts-EpiNow2,inc death,Overall,0.08112484721455619
epiforecasts-EpiNow2,inc case,PL,0.10070839726878746
epiforecasts-EpiNow2,inc death,PL,0.06935675001711333
epiforecasts-EpiNow2,inc case,PT,0.13712986646194433
epiforecasts-EpiNow2,inc death,PT,0.18650853568330464
epiforecasts-EpiNow2,inc case,RO,0.16713539227405458
