model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.031202989483900094
epiforecasts-EpiExpert,inc death,AT,0.06148092228108516
epiforecasts-EpiExpert,inc case,BE,0.10271731516507158
epiforecasts-EpiExpert,inc death,BE,0.4574219414172148
epiforecasts-EpiExpert,inc case,BG,0.48737639565931445
epiforecasts-EpiExpert,inc death,BG,0.14163030987572825
epiforecasts-EpiExpert,inc case,CH,0.10726081944842576
epiforecasts-EpiExpert,inc death,CH,0.0836920644391902
epiforecasts-EpiExpert,inc case,DE,0.09808072020765138
epiforecasts-EpiExpert,inc death,DE,0.06506240476646148
epiforecasts-EpiExpert,inc case,FR,0.04777571830649111
epiforecasts-EpiExpert,inc death,FR,0.10289940296087952
epiforecasts-EpiExpert,inc case,GB,0.11836756580156196
epiforecasts-EpiExpert,inc death,GB,0.16670669312400327
epiforecasts-EpiExpert,inc case,GR,0.05485664147786634
epiforecasts-EpiExpert,inc case,IE,0.14889756683046187
epiforecasts-EpiExpert,inc death,IE,0.24935018465321793
epiforecasts-EpiExpert,inc case,IT,0.1548285868971617
epiforecasts-EpiExpert,inc case,LV,0.061681405228010515
epiforecasts-EpiExpert,inc case,NL,0.06232552254576112
epiforecasts-EpiExpert,inc death,NL,0.21179109982973696
epiforecasts-EpiExpert,inc case,PL,0.04125545114297791
epiforecasts-EpiExpert,inc death,PL,0.1019877471093473
epiforecasts-EpiExpert,inc death,PT,0.329481002359881
epiforecasts-EpiExpert,inc case,SE,0.1235142004483712
epiforecasts-EpiExpert,inc death,SE,0.11552236350232409
epiforecasts-EpiNow2,inc case,AT,0.045464743680142514
epiforecasts-EpiNow2,inc death,AT,0.07225251243814858
epiforecasts-EpiNow2,inc case,BE,0.10901899094206983
epiforecasts-EpiNow2,inc death,BE,0.08316762571222087
epiforecasts-EpiNow2,inc case,BG,0.06357083421643232
epiforecasts-EpiNow2,inc death,BG,0.14821776614901794
epiforecasts-EpiNow2,inc case,CH,0.04897927684547585
epiforecasts-EpiNow2,inc death,CH,0.01961779960389336
epiforecasts-EpiNow2,inc case,CY,0.11129051244326561
epiforecasts-EpiNow2,inc death,CY,0.15807238897652523
epiforecasts-EpiNow2,inc case,CZ,0.09472326187176229
epiforecasts-EpiNow2,inc death,CZ,0.11797471927366238
epiforecasts-EpiNow2,inc case,DE,0.05932542042955206
epiforecasts-EpiNow2,inc death,DE,0.03665280268517854
epiforecasts-EpiNow2,inc case,DK,0.06015040509977074
epiforecasts-EpiNow2,inc death,DK,0.08209060380835649
epiforecasts-EpiNow2,inc case,EE,0.07832215602525094
epiforecasts-EpiNow2,inc death,EE,0.1438268671243808
epiforecasts-EpiNow2,inc case,ES,0.15459907825087543
epiforecasts-EpiNow2,inc death,ES,0.09546360987650986
epiforecasts-EpiNow2,inc case,FI,0.07852741506767663
epiforecasts-EpiNow2,inc death,FI,0.11094597915655338
epiforecasts-EpiNow2,inc case,FR,0.09297325339179344
epiforecasts-EpiNow2,inc death,FR,0.052032614019574146
epiforecasts-EpiNow2,inc case,GB,0.11685003290667016
epiforecasts-EpiNow2,inc death,GB,0.10662458544987011
epiforecasts-EpiNow2,inc case,GR,0.05374049278163244
epiforecasts-EpiNow2,inc death,GR,0.06260678705823687
epiforecasts-EpiNow2,inc case,HR,0.13522285657849187
epiforecasts-EpiNow2,inc death,HR,0.14298165858547227
epiforecasts-EpiNow2,inc case,HU,0.1549364595397942
epiforecasts-EpiNow2,inc death,HU,0.21180146209059691
epiforecasts-EpiNow2,inc case,IE,0.08146371437532868
epiforecasts-EpiNow2,inc death,IE,0.0686915109237515
epiforecasts-EpiNow2,inc case,IS,0.041945283951642036
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.07331715814071725
epiforecasts-EpiNow2,inc death,IT,0.0985519553658334
epiforecasts-EpiNow2,inc case,LI,0.11560027394385466
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.07791212726979006
epiforecasts-EpiNow2,inc death,LT,0.10223305343478976
epiforecasts-EpiNow2,inc case,LU,0.04248311939148309
epiforecasts-EpiNow2,inc death,LU,0.09059981866389645
epiforecasts-EpiNow2,inc case,LV,0.17764244705667026
epiforecasts-EpiNow2,inc death,LV,0.1803841736248681
epiforecasts-EpiNow2,inc case,MT,0.08418881727519294
epiforecasts-EpiNow2,inc death,MT,0.011621281959447437
epiforecasts-EpiNow2,inc case,NL,0.06903273937601688
epiforecasts-EpiNow2,inc death,NL,0.03025587140424813
epiforecasts-EpiNow2,inc case,NO,0.13827604810869584
epiforecasts-EpiNow2,inc death,NO,0.145843614673744
epiforecasts-EpiNow2,inc case,Overall,0.10488513714655542
epiforecasts-EpiNow2,inc death,Overall,0.0925124882529557
epiforecasts-EpiNow2,inc case,PL,0.10019180991866064
epiforecasts-EpiNow2,inc death,PL,0.0729912307743368
epiforecasts-EpiNow2,inc case,PT,0.13953414194504127
epiforecasts-EpiNow2,inc death,PT,0.13633696649374386
epiforecasts-EpiNow2,inc case,RO,0.16647143638093206
epiforecasts-EpiNow2,inc death,RO,0.12662018451689747
epiforecasts-EpiNow2,inc case,SE,0.12090998537867662
epiforecasts-EpiNow2,inc death,SE,0.1284954631469701
epiforecasts-EpiNow2,inc case,SI,0.02245390029813194
epiforecasts-EpiNow2,inc death,SI,0.04540346910325542
epiforecasts-EpiNow2,inc case,SK,0.12585023346851443
epiforecasts-EpiNow2,inc death,SK,0.17893197032591307
HZI-AgeExtendedSEIR,inc case,DE,0.09429016097257306
HZI-AgeExtendedSEIR,inc death,DE,0.1094630999111413
IEM_Health-CovidProject,inc case,AT,0.14481858060468925
IEM_Health-CovidProject,inc death,AT,0.14975241404778283
IEM_Health-CovidProject,inc case,BE,0.16154632294143076
IEM_Health-CovidProject,inc death,BE,0.06677692575433793
IEM_Health-CovidProject,inc case,BG,0.04375448938587362
IEM_Health-CovidProject,inc death,BG,0.07564823672887562
IEM_Health-CovidProject,inc case,CH,0.1687395818152064
IEM_Health-CovidProject,inc death,CH,0.13026547268359312
IEM_Health-CovidProject,inc case,CY,0.13040913573822083
IEM_Health-CovidProject,inc death,CY,0.12438483067005263
IEM_Health-CovidProject,inc case,CZ,0.1774911605946614
IEM_Health-CovidProject,inc death,CZ,0.10986395732359808
IEM_Health-CovidProject,inc case,DE,0.0629614945849117
IEM_Health-CovidProject,inc death,DE,0.07902701847243372
IEM_Health-CovidProject,inc case,DK,0.14390544421459783
IEM_Health-CovidProject,inc death,DK,0.14098832326937064
IEM_Health-CovidProject,inc case,EE,0.132168638292611
IEM_Health-CovidProject,inc death,EE,0.12439080399946448
IEM_Health-CovidProject,inc case,ES,0.1325134956436075
IEM_Health-CovidProject,inc death,ES,0.1325091898285883
IEM_Health-CovidProject,inc case,FI,0.16831427567814516
IEM_Health-CovidProject,inc death,FI,0.15907695540829345
IEM_Health-CovidProject,inc case,FR,0.14961427349420864
IEM_Health-CovidProject,inc death,FR,0.16812850425978004
IEM_Health-CovidProject,inc case,GB,0.12233963176805734
IEM_Health-CovidProject,inc death,GB,0.12577870259655338
IEM_Health-CovidProject,inc case,GR,0.14643456657335982
IEM_Health-CovidProject,inc death,GR,0.19480438522901597
IEM_Health-CovidProject,inc case,HR,0.13347428515721826
IEM_Health-CovidProject,inc death,HR,0.13680978843070368
IEM_Health-CovidProject,inc case,HU,0.1782830493334618
IEM_Health-CovidProject,inc death,HU,0.1320912344220927
IEM_Health-CovidProject,inc case,IE,0.12978964663187958
IEM_Health-CovidProject,inc death,IE,0.13551640470283585
IEM_Health-CovidProject,inc case,IS,0.27084669065917427
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.1182959989776067
IEM_Health-CovidProject,inc death,IT,0.12433589717666191
IEM_Health-CovidProject,inc case,LI,0.1666238431328664
IEM_Health-CovidProject,inc death,LI,NA
IEM_Health-CovidProject,inc case,LT,0.13399047256132038
IEM_Health-CovidProject,inc death,LT,0.1345171755720918
IEM_Health-CovidProject,inc case,LU,0.10019380040585482
IEM_Health-CovidProject,inc death,LU,0.10401520763441258
IEM_Health-CovidProject,inc case,LV,0.12484910937717789
IEM_Health-CovidProject,inc death,LV,0.1221548965249107
IEM_Health-CovidProject,inc case,MT,0.11406534766877045
IEM_Health-CovidProject,inc death,MT,0.14581077208494206
IEM_Health-CovidProject,inc case,NL,0.13236753835909268
IEM_Health-CovidProject,inc death,NL,0.16230719800035917
IEM_Health-CovidProject,inc case,NO,0.151072803203588
IEM_Health-CovidProject,inc death,NO,0.15045527047370422
IEM_Health-CovidProject,inc case,Overall,0.15007954583572158
IEM_Health-CovidProject,inc death,Overall,0.1416963427671853
IEM_Health-CovidProject,inc case,PL,0.07305652806569005
IEM_Health-CovidProject,inc death,PL,0.0451218517514082
IEM_Health-CovidProject,inc case,PT,0.16409760947570867
IEM_Health-CovidProject,inc death,PT,0.07488204599088204
IEM_Health-CovidProject,inc case,RO,0.12485357728569905
