model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.11428171998401661
epiforecasts-EpiExpert,inc death,AT,0.09052315189986164
epiforecasts-EpiExpert,inc case,BE,0.14193271239232444
epiforecasts-EpiExpert,inc death,BE,0.10422067512216662
epiforecasts-EpiExpert,inc case,BG,0.22188470780977615
epiforecasts-EpiExpert,inc death,BG,0.10589499841651911
epiforecasts-EpiExpert,inc case,CH,0.1366760132152392
epiforecasts-EpiExpert,inc death,CH,0.08382236688169754
epiforecasts-EpiExpert,inc case,CY,0.09822312314100083
epiforecasts-EpiExpert,inc death,CY,0.022999491331503384
epiforecasts-EpiExpert,inc case,CZ,0.09646654910388458
epiforecasts-EpiExpert,inc death,CZ,0.06593309883007575
epiforecasts-EpiExpert,inc case,DE,0.09428538355970759
epiforecasts-EpiExpert,inc death,DE,0.12028251068248136
epiforecasts-EpiExpert,inc case,DK,0.046050261033132076
epiforecasts-EpiExpert,inc death,DK,0.11490297216711136
epiforecasts-EpiExpert,inc case,EE,0.16700024653004472
epiforecasts-EpiExpert,inc death,EE,0.2013373878989166
epiforecasts-EpiExpert,inc case,ES,0.12293268515425577
epiforecasts-EpiExpert,inc death,ES,0.08671783558006362
epiforecasts-EpiExpert,inc case,FI,0.17053613273681945
epiforecasts-EpiExpert,inc death,FI,0.07493017335514783
epiforecasts-EpiExpert,inc case,FR,0.12286817957122684
epiforecasts-EpiExpert,inc death,FR,0.07554375292467636
epiforecasts-EpiExpert,inc case,GB,0.10460043651671519
epiforecasts-EpiExpert,inc death,GB,0.12326258418154457
epiforecasts-EpiExpert,inc case,GR,0.10273714947710284
epiforecasts-EpiExpert,inc death,GR,0.1031935707474133
epiforecasts-EpiExpert,inc case,HR,0.10980491896107855
epiforecasts-EpiExpert,inc death,HR,0.14463701348988678
epiforecasts-EpiExpert,inc case,HU,0.13333895191588732
epiforecasts-EpiExpert,inc death,HU,0.17358322334914988
epiforecasts-EpiExpert,inc case,IE,0.15375371793164397
epiforecasts-EpiExpert,inc death,IE,0.051529236009854464
epiforecasts-EpiExpert,inc case,IS,0.03002214946068175
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.09849033842538973
epiforecasts-EpiExpert,inc death,IT,0.060232915765065266
epiforecasts-EpiExpert,inc case,LI,0.1048973428968358
epiforecasts-EpiExpert,inc case,LT,0.09009981584430209
epiforecasts-EpiExpert,inc death,LT,0.07720678331636607
epiforecasts-EpiExpert,inc case,LU,0.1298159648496908
epiforecasts-EpiExpert,inc death,LU,0.07967210259675733
epiforecasts-EpiExpert,inc case,LV,0.09422484201666415
epiforecasts-EpiExpert,inc death,LV,0.1263133545952673
epiforecasts-EpiExpert,inc case,MT,0.12147459821056675
epiforecasts-EpiExpert,inc death,MT,0.11681021121903125
epiforecasts-EpiExpert,inc case,NL,0.09581578718055198
epiforecasts-EpiExpert,inc death,NL,0.1244625275525255
epiforecasts-EpiExpert,inc case,NO,0.10930548678397328
epiforecasts-EpiExpert,inc death,NO,0.1326307579145728
epiforecasts-EpiExpert,inc case,Overall,0.12414046948840142
epiforecasts-EpiExpert,inc death,Overall,0.10038735285651514
epiforecasts-EpiExpert,inc case,PL,0.06541563717104658
epiforecasts-EpiExpert,inc death,PL,0.07123643891708482
epiforecasts-EpiExpert,inc case,PT,0.1454718514873903
epiforecasts-EpiExpert,inc death,PT,0.10712002625283541
epiforecasts-EpiExpert,inc case,RO,0.144683142977493
epiforecasts-EpiExpert,inc death,RO,0.06724735724274829
epiforecasts-EpiExpert,inc case,SE,0.12546672573215215
epiforecasts-EpiExpert,inc death,SE,0.15268325710328073
epiforecasts-EpiExpert,inc case,SI,0.09836051902566345
epiforecasts-EpiExpert,inc death,SI,0.08408800756115603
epiforecasts-EpiExpert,inc case,SK,0.10519457873077022
epiforecasts-EpiExpert,inc death,SK,0.09569934575651223
epiforecasts-EpiNow2,inc case,AT,0.14101735172339666
epiforecasts-EpiNow2,inc death,AT,0.11891450408663641
epiforecasts-EpiNow2,inc case,BE,0.10845472617693587
epiforecasts-EpiNow2,inc death,BE,0.07966112025954127
epiforecasts-EpiNow2,inc case,BG,0.14834577607853605
epiforecasts-EpiNow2,inc death,BG,0.08054963813977849
epiforecasts-EpiNow2,inc case,CH,0.07355654529401964
epiforecasts-EpiNow2,inc death,CH,0.0682235215110749
epiforecasts-EpiNow2,inc case,CY,0.13491234854955114
epiforecasts-EpiNow2,inc death,CY,0.12138291954646899
epiforecasts-EpiNow2,inc case,CZ,0.13858574659994688
epiforecasts-EpiNow2,inc death,CZ,0.13755008549033046
epiforecasts-EpiNow2,inc case,DE,0.05930854772304187
epiforecasts-EpiNow2,inc death,DE,0.05029995901267401
epiforecasts-EpiNow2,inc case,DK,0.10876953794297374
epiforecasts-EpiNow2,inc death,DK,0.07630275495472238
epiforecasts-EpiNow2,inc case,EE,0.14835835854529555
epiforecasts-EpiNow2,inc death,EE,0.09087601944075611
epiforecasts-EpiNow2,inc case,ES,0.06482135406691962
epiforecasts-EpiNow2,inc death,ES,0.09370031065274405
epiforecasts-EpiNow2,inc case,FI,0.086050342206652
epiforecasts-EpiNow2,inc death,FI,0.11130404391589921
epiforecasts-EpiNow2,inc case,FR,0.10794351369110607
epiforecasts-EpiNow2,inc death,FR,0.0638723072266364
epiforecasts-EpiNow2,inc case,GB,0.10821774267867651
epiforecasts-EpiNow2,inc death,GB,0.07851657759509345
epiforecasts-EpiNow2,inc case,GR,0.09938442198833959
epiforecasts-EpiNow2,inc death,GR,0.09168637400939239
epiforecasts-EpiNow2,inc case,HR,0.1435169554842167
epiforecasts-EpiNow2,inc death,HR,0.13544044037781308
epiforecasts-EpiNow2,inc case,HU,0.16167347919801336
epiforecasts-EpiNow2,inc death,HU,0.0998103534257612
epiforecasts-EpiNow2,inc case,IE,0.04804803685363874
epiforecasts-EpiNow2,inc death,IE,0.06457741165183478
epiforecasts-EpiNow2,inc case,IS,0.05962856193575564
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.14745728634309763
epiforecasts-EpiNow2,inc death,IT,0.12607759386849068
epiforecasts-EpiNow2,inc case,LI,0.07290519139750758
epiforecasts-EpiNow2,inc case,LT,0.10627157766251015
epiforecasts-EpiNow2,inc death,LT,0.08274983442625902
epiforecasts-EpiNow2,inc case,LU,0.11966862527922979
epiforecasts-EpiNow2,inc death,LU,0.10014857756321364
epiforecasts-EpiNow2,inc case,LV,0.1534173709758506
epiforecasts-EpiNow2,inc death,LV,0.10091876372363391
epiforecasts-EpiNow2,inc case,MT,0.09103920437319399
epiforecasts-EpiNow2,inc death,MT,0.12261656674746262
epiforecasts-EpiNow2,inc case,NL,0.12310697114529126
epiforecasts-EpiNow2,inc death,NL,0.06330421659999143
epiforecasts-EpiNow2,inc case,NO,0.08185943754770554
epiforecasts-EpiNow2,inc death,NO,0.08463597003108926
epiforecasts-EpiNow2,inc case,Overall,0.11657092866593792
epiforecasts-EpiNow2,inc death,Overall,0.09057751381516187
epiforecasts-EpiNow2,inc case,PL,0.10871894628427459
epiforecasts-EpiNow2,inc death,PL,0.059924214711367496
epiforecasts-EpiNow2,inc case,PT,0.08383772493615388
epiforecasts-EpiNow2,inc death,PT,0.08482915373779452
epiforecasts-EpiNow2,inc case,RO,0.15460427278166394
epiforecasts-EpiNow2,inc death,RO,0.09471174338393076
epiforecasts-EpiNow2,inc case,SE,0.10754290777041615
epiforecasts-EpiNow2,inc death,SE,0.0700134865023862
epiforecasts-EpiNow2,inc case,SI,0.14628777829613002
epiforecasts-EpiNow2,inc death,SI,0.11473944257538388
epiforecasts-EpiNow2,inc case,SK,0.16711762862193286
epiforecasts-EpiNow2,inc death,SK,0.10899092155602783
ICM-agentModel,inc case,PL,0.061262263382408685
ICM-agentModel,inc death,PL,0.04562856871813276
IEM_Health-CovidProject,inc case,AT,0.08331106416178989
IEM_Health-CovidProject,inc death,AT,0.06639896167274113
IEM_Health-CovidProject,inc case,BE,0.08863669388356003
IEM_Health-CovidProject,inc death,BE,0.08163415110188287
IEM_Health-CovidProject,inc case,BG,0.05860160454569709
IEM_Health-CovidProject,inc death,BG,0.05340791224485313
IEM_Health-CovidProject,inc case,CH,0.09541532998045
IEM_Health-CovidProject,inc death,CH,0.09292841787998783
IEM_Health-CovidProject,inc case,CY,0.09616393816949138
IEM_Health-CovidProject,inc death,CY,0.10634674708012713
IEM_Health-CovidProject,inc case,CZ,0.05671232281611659
IEM_Health-CovidProject,inc death,CZ,0.06704121813814426
IEM_Health-CovidProject,inc case,DE,0.05488253669893427
IEM_Health-CovidProject,inc death,DE,0.06003250081078634
IEM_Health-CovidProject,inc case,DK,0.11758287995021072
IEM_Health-CovidProject,inc death,DK,0.09766752634204465
IEM_Health-CovidProject,inc case,EE,0.08242131030294196
IEM_Health-CovidProject,inc death,EE,0.06162305276061827
IEM_Health-CovidProject,inc case,ES,0.12197971860267239
IEM_Health-CovidProject,inc death,ES,0.11712538831593008
IEM_Health-CovidProject,inc case,FI,0.09356097057880369
IEM_Health-CovidProject,inc death,FI,0.08641444615581118
IEM_Health-CovidProject,inc case,FR,0.09297324536898185
IEM_Health-CovidProject,inc death,FR,0.09153476631749109
IEM_Health-CovidProject,inc case,GB,0.14224074511174525
IEM_Health-CovidProject,inc death,GB,0.10144619760074022
IEM_Health-CovidProject,inc case,GR,0.09370531216043446
IEM_Health-CovidProject,inc death,GR,0.08819658122702796
IEM_Health-CovidProject,inc case,HR,0.05927874248261125
IEM_Health-CovidProject,inc death,HR,0.055921709272939525
IEM_Health-CovidProject,inc case,HU,0.04720393553226668
IEM_Health-CovidProject,inc death,HU,0.0535894515037644
IEM_Health-CovidProject,inc case,IE,0.17793456971317848
IEM_Health-CovidProject,inc death,IE,0.07775988069704136
IEM_Health-CovidProject,inc case,IS,0.12404213192808425
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.06726788578022752
IEM_Health-CovidProject,inc death,IT,0.0531374152168246
IEM_Health-CovidProject,inc case,LI,0.11249172066312257
IEM_Health-CovidProject,inc case,LT,0.09774980020844093
IEM_Health-CovidProject,inc death,LT,0.11778261104467526
IEM_Health-CovidProject,inc case,LU,0.08424489559505552
IEM_Health-CovidProject,inc death,LU,0.0758647631806291
IEM_Health-CovidProject,inc case,LV,0.10227824731723376
IEM_Health-CovidProject,inc death,LV,0.07105126195983785
IEM_Health-CovidProject,inc case,MT,0.09769537261746052
IEM_Health-CovidProject,inc death,MT,0.08287522890836407
IEM_Health-CovidProject,inc case,NL,0.09627978614994932
IEM_Health-CovidProject,inc death,NL,0.09561574382290372
IEM_Health-CovidProject,inc case,NO,0.09504019444098015
IEM_Health-CovidProject,inc death,NO,0.08842050527638186
IEM_Health-CovidProject,inc case,Overall,0.08592194292680368
IEM_Health-CovidProject,inc death,Overall,0.07375940780173659
IEM_Health-CovidProject,inc case,PL,0.030876180744733982
IEM_Health-CovidProject,inc death,PL,0.03144671627871313
IEM_Health-CovidProject,inc case,PT,0.1254265176210176
IEM_Health-CovidProject,inc death,PT,0.16306048440709392
IEM_Health-CovidProject,inc case,RO,0.06696967261581978
IEM_Health-CovidProject,inc death,RO,0.08664563337046412
IEM_Health-CovidProject,inc case,SE,0.09606866447273577
IEM_Health-CovidProject,inc death,SE,0.06638402482751335
IEM_Health-CovidProject,inc case,SI,0.09650076131299334
IEM_Health-CovidProject,inc death,SI,0.08252720927695824
IEM_Health-CovidProject,inc case,SK,0.06790658684637617
IEM_Health-CovidProject,inc death,SK,0.08007496277585717
ILM-EKF,inc case,AT,0.11385845435444616
ILM-EKF,inc death,AT,0.07109019266048916
ILM-EKF,inc case,BE,0.10792438521763548
ILM-EKF,inc death,BE,0.08163415110188287
ILM-EKF,inc case,BG,0.11141850134653995
ILM-EKF,inc death,BG,0.09485575147734532
ILM-EKF,inc case,CH,0.10875295675191078
ILM-EKF,inc death,CH,0.08687839067425945
ILM-EKF,inc case,CY,0.10125871635065647
ILM-EKF,inc death,CY,0.07989501811095845
ILM-EKF,inc case,CZ,0.13387194569518676
ILM-EKF,inc death,CZ,0.10035100576653039
ILM-EKF,inc case,DE,0.07683555137850796
ILM-EKF,inc death,DE,0.07666968348352159
ILM-EKF,inc case,DK,0.11058910270410156
ILM-EKF,inc death,DK,0.06621527209630146
ILM-EKF,inc case,EE,0.08328210727738522
ILM-EKF,inc death,EE,0.06653885184123738
ILM-EKF,inc case,ES,0.07528891722365905
ILM-EKF,inc death,ES,0.06523439349241676
ILM-EKF,inc case,FI,0.09062306570555621
ILM-EKF,inc death,FI,0.07906425188508702
ILM-EKF,inc case,FR,0.11475076230225689
ILM-EKF,inc death,FR,0.10936275859444429
ILM-EKF,inc case,GB,0.10316361733379326
ILM-EKF,inc death,GB,0.11129534299887034
ILM-EKF,inc case,GR,0.0971205399384913
ILM-EKF,inc death,GR,0.07241139765514513
ILM-EKF,inc case,HR,0.08099471745148863
ILM-EKF,inc death,HR,0.07322248807925519
ILM-EKF,inc case,HU,0.09987550838487312
ILM-EKF,inc death,HU,0.09177963533403327
ILM-EKF,inc case,IE,0.1320791850073594
