model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.14025671671538556
epiforecasts-EpiNow2,inc case,AT,0.11081441661674052
epiforecasts-EpiNow2,inc death,AT,0.12434004767034172
epiforecasts-EpiNow2,inc case,BE,0.13969601244750704
epiforecasts-EpiNow2,inc death,BE,0.10989327173079474
epiforecasts-EpiNow2,inc case,BG,0.17076866253119047
epiforecasts-EpiNow2,inc death,BG,0.11428947772156929
epiforecasts-EpiNow2,inc case,CH,0.1150881036393024
epiforecasts-EpiNow2,inc death,CH,0.054130648340829174
epiforecasts-EpiNow2,inc case,CY,0.1492563193063681
epiforecasts-EpiNow2,inc death,CY,0.14759976903287483
epiforecasts-EpiNow2,inc case,CZ,0.1515464647120164
epiforecasts-EpiNow2,inc death,CZ,0.15675765686121454
epiforecasts-EpiNow2,inc case,DE,0.08167891149895981
epiforecasts-EpiNow2,inc death,DE,0.05767501076909988
epiforecasts-EpiNow2,inc case,DK,0.10102914648728095
epiforecasts-EpiNow2,inc death,DK,0.09944813771802932
epiforecasts-EpiNow2,inc case,EE,0.1458501172559275
epiforecasts-EpiNow2,inc death,EE,0.12855741968897313
epiforecasts-EpiNow2,inc case,ES,0.1441767104239673
epiforecasts-EpiNow2,inc death,ES,0.11253957814796871
epiforecasts-EpiNow2,inc case,FI,0.10362546096343588
epiforecasts-EpiNow2,inc death,FI,0.12265386821583107
epiforecasts-EpiNow2,inc case,FR,0.12755515702234785
epiforecasts-EpiNow2,inc death,FR,0.07431513407233598
epiforecasts-EpiNow2,inc case,GB,0.13196383171079618
epiforecasts-EpiNow2,inc death,GB,0.12419877610208221
epiforecasts-EpiNow2,inc case,GR,0.09528253966069647
epiforecasts-EpiNow2,inc death,GR,0.10119738956649832
epiforecasts-EpiNow2,inc case,HR,0.1779587957605147
epiforecasts-EpiNow2,inc death,HR,0.17532189973168072
epiforecasts-EpiNow2,inc case,HU,0.2143857223456817
epiforecasts-EpiNow2,inc death,HU,0.1428634613304609
epiforecasts-EpiNow2,inc case,IE,0.11058513128015146
epiforecasts-EpiNow2,inc death,IE,0.10399223748224387
epiforecasts-EpiNow2,inc case,IS,0.09607034013948769
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.16191070303219438
epiforecasts-EpiNow2,inc death,IT,0.1560356785936118
epiforecasts-EpiNow2,inc case,LI,0.09651298787520049
epiforecasts-EpiNow2,inc death,LI,0
epiforecasts-EpiNow2,inc case,LT,0.12490633139461277
epiforecasts-EpiNow2,inc death,LT,0.11020193777715295
epiforecasts-EpiNow2,inc case,LU,0.07541251741286914
epiforecasts-EpiNow2,inc death,LU,0.11155114081015742
epiforecasts-EpiNow2,inc case,LV,0.16831206333101492
epiforecasts-EpiNow2,inc death,LV,0.14991849996541162
epiforecasts-EpiNow2,inc case,MT,0.10086729267907116
epiforecasts-EpiNow2,inc death,MT,0.10077364241689231
epiforecasts-EpiNow2,inc case,NL,0.1056529600372134
epiforecasts-EpiNow2,inc death,NL,0.07535928215284991
epiforecasts-EpiNow2,inc case,NO,0.13427905698230497
epiforecasts-EpiNow2,inc death,NO,0.11499086118962404
epiforecasts-EpiNow2,inc case,Overall,0.14208663750158612
epiforecasts-EpiNow2,inc death,Overall,0.11301686884736441
epiforecasts-EpiNow2,inc case,PL,0.1341522238634169
epiforecasts-EpiNow2,inc death,PL,0.08245731005528316
epiforecasts-EpiNow2,inc case,PT,0.13155585725508473
epiforecasts-EpiNow2,inc death,PT,0.13438821109631816
epiforecasts-EpiNow2,inc case,RO,0.19645026249223937
epiforecasts-EpiNow2,inc death,RO,0.13466523004104394
epiforecasts-EpiNow2,inc case,SE,0.13723260060955045
epiforecasts-EpiNow2,inc death,SE,0.12035361286941224
epiforecasts-EpiNow2,inc case,SI,0.0850912028232377
epiforecasts-EpiNow2,inc death,SI,0.09056464412450245
epiforecasts-EpiNow2,inc case,SK,0.19730503060281765
epiforecasts-EpiNow2,inc death,SK,0.13598314305406994
HZI-AgeExtendedSEIR,inc case,DE,0.09055705405319457
HZI-AgeExtendedSEIR,inc death,DE,0.14283576885784893
IEM_Health-CovidProject,inc case,AT,0.13292133306300946
IEM_Health-CovidProject,inc death,AT,0.0945395403774499
IEM_Health-CovidProject,inc case,BE,0.14915749536227843
IEM_Health-CovidProject,inc death,BE,0.10664918990848346
IEM_Health-CovidProject,inc case,BG,0.09867372134584353
IEM_Health-CovidProject,inc death,BG,0.08044647703702693
IEM_Health-CovidProject,inc case,CH,0.14631200653970444
IEM_Health-CovidProject,inc death,CH,0.096122158152136
IEM_Health-CovidProject,inc case,CY,0.16312004857000306
IEM_Health-CovidProject,inc death,CY,0.12147870116564963
IEM_Health-CovidProject,inc case,CZ,0.08719111668362588
IEM_Health-CovidProject,inc death,CZ,0.08257769423938978
IEM_Health-CovidProject,inc case,DE,0.07859668842352738
IEM_Health-CovidProject,inc death,DE,0.08198645028611956
IEM_Health-CovidProject,inc case,DK,0.15301323458891825
IEM_Health-CovidProject,inc death,DK,0.1222879014044667
IEM_Health-CovidProject,inc case,EE,0.13701071621011374
IEM_Health-CovidProject,inc death,EE,0.08338040192091416
IEM_Health-CovidProject,inc case,ES,0.16347378447688835
IEM_Health-CovidProject,inc death,ES,0.1391761646918666
IEM_Health-CovidProject,inc case,FI,0.1566010706828981
IEM_Health-CovidProject,inc death,FI,0.09267736274556686
IEM_Health-CovidProject,inc case,FR,0.14742030442746762
IEM_Health-CovidProject,inc death,FR,0.09999053447071815
IEM_Health-CovidProject,inc case,GB,0.18659225082299613
IEM_Health-CovidProject,inc death,GB,0.1578055037532339
IEM_Health-CovidProject,inc case,GR,0.15439810376617674
IEM_Health-CovidProject,inc death,GR,0.1167872576889048
IEM_Health-CovidProject,inc case,HR,0.11553751881619473
IEM_Health-CovidProject,inc death,HR,0.0820121535737695
IEM_Health-CovidProject,inc case,HU,0.08925070844433959
IEM_Health-CovidProject,inc death,HU,0.08098949744438101
IEM_Health-CovidProject,inc case,IE,0.15736325731331385
IEM_Health-CovidProject,inc death,IE,0.1068335554462396
IEM_Health-CovidProject,inc case,IS,0.19181829658723218
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.13250623052749702
IEM_Health-CovidProject,inc death,IT,0.08436812854189474
IEM_Health-CovidProject,inc case,LI,0.1336333678272007
IEM_Health-CovidProject,inc death,LI,0.4252873563218391
IEM_Health-CovidProject,inc case,LT,0.16097553939091808
IEM_Health-CovidProject,inc death,LT,0.13312142910972324
IEM_Health-CovidProject,inc case,LU,0.1302907347021704
IEM_Health-CovidProject,inc death,LU,0.08316292226793139
IEM_Health-CovidProject,inc case,LV,0.14638049144242815
IEM_Health-CovidProject,inc death,LV,0.09912835394909225
IEM_Health-CovidProject,inc case,MT,0.13572702902895814
IEM_Health-CovidProject,inc death,MT,0.1402162293413534
IEM_Health-CovidProject,inc case,NL,0.1614766871490744
IEM_Health-CovidProject,inc death,NL,0.15009576032096555
IEM_Health-CovidProject,inc case,NO,0.14177806190976353
IEM_Health-CovidProject,inc death,NO,0.10951510589488002
IEM_Health-CovidProject,inc case,Overall,0.1485719197112021
IEM_Health-CovidProject,inc death,Overall,0.10277083403427917
IEM_Health-CovidProject,inc case,PL,0.046936634155686816
IEM_Health-CovidProject,inc death,PL,0.04614191443508073
IEM_Health-CovidProject,inc case,PT,0.1683261279164438
