forecast_date,target,target_end_date,location,type,quantile,value
2021-06-14,1 wk ahead inc case,2021-06-19,AT,point,NA,1433
2021-06-14,2 wk ahead inc case,2021-06-26,AT,point,NA,1112
2021-06-14,3 wk ahead inc case,2021-07-03,AT,point,NA,895
2021-06-14,4 wk ahead inc case,2021-07-10,AT,point,NA,774
2021-06-14,1 wk ahead inc case,2021-06-19,BE,point,NA,2530
2021-06-14,2 wk ahead inc case,2021-06-26,BE,point,NA,1408
2021-06-14,3 wk ahead inc case,2021-07-03,BE,point,NA,1277
2021-06-14,4 wk ahead inc case,2021-07-10,BE,point,NA,1768
2021-06-14,1 wk ahead inc case,2021-06-19,BG,point,NA,611
2021-06-14,2 wk ahead inc case,2021-06-26,BG,point,NA,452
2021-06-14,3 wk ahead inc case,2021-07-03,BG,point,NA,358
2021-06-14,4 wk ahead inc case,2021-07-10,BG,point,NA,310
2021-06-14,1 wk ahead inc case,2021-06-19,CH,point,NA,2084
2021-06-14,2 wk ahead inc case,2021-06-26,CH,point,NA,1440
2021-06-14,3 wk ahead inc case,2021-07-03,CH,point,NA,990
2021-06-14,4 wk ahead inc case,2021-07-10,CH,point,NA,684
2021-06-14,1 wk ahead inc case,2021-06-19,CY,point,NA,253
2021-06-14,2 wk ahead inc case,2021-06-26,CY,point,NA,227
2021-06-14,3 wk ahead inc case,2021-07-03,CY,point,NA,214
2021-06-14,4 wk ahead inc case,2021-07-10,CY,point,NA,204
2021-06-14,1 wk ahead inc case,2021-06-19,CZ,point,NA,1268
2021-06-14,2 wk ahead inc case,2021-06-26,CZ,point,NA,919
2021-06-14,3 wk ahead inc case,2021-07-03,CZ,point,NA,689
2021-06-14,4 wk ahead inc case,2021-07-10,CZ,point,NA,566
2021-06-14,1 wk ahead inc case,2021-06-19,DE,point,NA,10112
2021-06-14,2 wk ahead inc case,2021-06-26,DE,point,NA,6125
2021-06-14,3 wk ahead inc case,2021-07-03,DE,point,NA,3922
2021-06-14,4 wk ahead inc case,2021-07-10,DE,point,NA,2754
2021-06-14,1 wk ahead inc case,2021-06-19,EE,point,NA,297
2021-06-14,2 wk ahead inc case,2021-06-26,EE,point,NA,208
2021-06-14,3 wk ahead inc case,2021-07-03,EE,point,NA,157
2021-06-14,4 wk ahead inc case,2021-07-10,EE,point,NA,131
2021-06-14,1 wk ahead inc case,2021-06-19,FI,point,NA,419
2021-06-14,2 wk ahead inc case,2021-06-26,FI,point,NA,390
2021-06-14,3 wk ahead inc case,2021-07-03,FI,point,NA,385
2021-06-14,4 wk ahead inc case,2021-07-10,FI,point,NA,398
2021-06-14,1 wk ahead inc case,2021-06-19,FR,point,NA,20392
2021-06-14,2 wk ahead inc case,2021-06-26,FR,point,NA,13045
2021-06-14,3 wk ahead inc case,2021-07-03,FR,point,NA,9066
2021-06-14,4 wk ahead inc case,2021-07-10,FR,point,NA,7021
2021-06-14,1 wk ahead inc case,2021-06-19,GB,point,NA,58745
2021-06-14,2 wk ahead inc case,2021-06-26,GB,point,NA,70709
2021-06-14,3 wk ahead inc case,2021-07-03,GB,point,NA,77216
2021-06-14,4 wk ahead inc case,2021-07-10,GB,point,NA,82395
2021-06-14,1 wk ahead inc case,2021-06-19,GR,point,NA,6898
2021-06-14,2 wk ahead inc case,2021-06-26,GR,point,NA,5925
2021-06-14,3 wk ahead inc case,2021-07-03,GR,point,NA,5074
2021-06-14,4 wk ahead inc case,2021-07-10,GR,point,NA,4339
2021-06-14,1 wk ahead inc case,2021-06-19,HR,point,NA,482
2021-06-14,2 wk ahead inc case,2021-06-26,HR,point,NA,270
2021-06-14,3 wk ahead inc case,2021-07-03,HR,point,NA,171
2021-06-14,4 wk ahead inc case,2021-07-10,HR,point,NA,149
2021-06-14,1 wk ahead inc case,2021-06-19,HU,point,NA,656
2021-06-14,2 wk ahead inc case,2021-06-26,HU,point,NA,480
2021-06-14,3 wk ahead inc case,2021-07-03,HU,point,NA,367
2021-06-14,4 wk ahead inc case,2021-07-10,HU,point,NA,306
2021-06-14,1 wk ahead inc case,2021-06-19,IE,point,NA,2384
2021-06-14,2 wk ahead inc case,2021-06-26,IE,point,NA,2254
2021-06-14,3 wk ahead inc case,2021-07-03,IE,point,NA,2119
2021-06-14,4 wk ahead inc case,2021-07-10,IE,point,NA,2008
2021-06-14,1 wk ahead inc case,2021-06-19,IT,point,NA,9136
2021-06-14,2 wk ahead inc case,2021-06-26,IT,point,NA,6732
2021-06-14,3 wk ahead inc case,2021-07-03,IT,point,NA,5245
2021-06-14,4 wk ahead inc case,2021-07-10,IT,point,NA,4470
2021-06-14,1 wk ahead inc case,2021-06-19,LI,point,NA,3
2021-06-14,2 wk ahead inc case,2021-06-26,LI,point,NA,2
2021-06-14,3 wk ahead inc case,2021-07-03,LI,point,NA,2
2021-06-14,4 wk ahead inc case,2021-07-10,LI,point,NA,2
2021-06-14,1 wk ahead inc case,2021-06-19,LT,point,NA,902
2021-06-14,2 wk ahead inc case,2021-06-26,LT,point,NA,720
2021-06-14,3 wk ahead inc case,2021-07-03,LT,point,NA,651
2021-06-14,4 wk ahead inc case,2021-07-10,LT,point,NA,681
2021-06-14,1 wk ahead inc case,2021-06-19,LU,point,NA,203
2021-06-14,2 wk ahead inc case,2021-06-26,LU,point,NA,155
2021-06-14,3 wk ahead inc case,2021-07-03,LU,point,NA,119
2021-06-14,4 wk ahead inc case,2021-07-10,LU,point,NA,91
2021-06-14,1 wk ahead inc case,2021-06-19,MT,point,NA,22
2021-06-14,2 wk ahead inc case,2021-06-26,MT,point,NA,22
2021-06-14,3 wk ahead inc case,2021-07-03,MT,point,NA,22
2021-06-14,4 wk ahead inc case,2021-07-10,MT,point,NA,22
2021-06-14,1 wk ahead inc case,2021-06-19,NL,point,NA,6419
2021-06-14,2 wk ahead inc case,2021-06-26,NL,point,NA,4081
2021-06-14,3 wk ahead inc case,2021-07-03,NL,point,NA,2730
2021-06-14,4 wk ahead inc case,2021-07-10,NL,point,NA,2159
2021-06-14,1 wk ahead inc case,2021-06-19,PL,point,NA,1875
2021-06-14,2 wk ahead inc case,2021-06-26,PL,point,NA,1400
2021-06-14,3 wk ahead inc case,2021-07-03,PL,point,NA,1308
2021-06-14,4 wk ahead inc case,2021-07-10,PL,point,NA,1309
2021-06-14,1 wk ahead inc case,2021-06-19,PT,point,NA,4969
2021-06-14,2 wk ahead inc case,2021-06-26,PT,point,NA,5433
2021-06-14,3 wk ahead inc case,2021-07-03,PT,point,NA,5870
2021-06-14,4 wk ahead inc case,2021-07-10,PT,point,NA,6179
2021-06-14,1 wk ahead inc case,2021-06-19,RO,point,NA,554
2021-06-14,2 wk ahead inc case,2021-06-26,RO,point,NA,350
2021-06-14,3 wk ahead inc case,2021-07-03,RO,point,NA,241
2021-06-14,4 wk ahead inc case,2021-07-10,RO,point,NA,191
2021-06-14,1 wk ahead inc case,2021-06-19,SE,point,NA,4751
2021-06-14,2 wk ahead inc case,2021-06-26,SE,point,NA,3548
2021-06-14,3 wk ahead inc case,2021-07-03,SE,point,NA,2634
2021-06-14,4 wk ahead inc case,2021-07-10,SE,point,NA,1957
2021-06-14,1 wk ahead inc case,2021-06-19,SI,point,NA,835
2021-06-14,2 wk ahead inc case,2021-06-26,SI,point,NA,587
2021-06-14,3 wk ahead inc case,2021-07-03,SI,point,NA,396
2021-06-14,4 wk ahead inc case,2021-07-10,SI,point,NA,260
2021-06-14,1 wk ahead inc case,2021-06-19,SK,point,NA,419
2021-06-14,2 wk ahead inc case,2021-06-26,SK,point,NA,324
2021-06-14,3 wk ahead inc case,2021-07-03,SK,point,NA,261
2021-06-14,4 wk ahead inc case,2021-07-10,SK,point,NA,215
2021-06-14,1 wk ahead inc death,2021-06-19,AT,point,NA,24
2021-06-14,2 wk ahead inc death,2021-06-26,AT,point,NA,19
2021-06-14,3 wk ahead inc death,2021-07-03,AT,point,NA,17
2021-06-14,4 wk ahead inc death,2021-07-10,AT,point,NA,15
2021-06-14,1 wk ahead inc death,2021-06-19,BE,point,NA,47
2021-06-14,2 wk ahead inc death,2021-06-26,BE,point,NA,34
2021-06-14,3 wk ahead inc death,2021-07-03,BE,point,NA,25
2021-06-14,4 wk ahead inc death,2021-07-10,BE,point,NA,18
2021-06-14,1 wk ahead inc death,2021-06-19,BG,point,NA,59
2021-06-14,2 wk ahead inc death,2021-06-26,BG,point,NA,42
2021-06-14,3 wk ahead inc death,2021-07-03,BG,point,NA,31
2021-06-14,4 wk ahead inc death,2021-07-10,BG,point,NA,24
2021-06-14,1 wk ahead inc death,2021-06-19,CH,point,NA,23
2021-06-14,2 wk ahead inc death,2021-06-26,CH,point,NA,21
2021-06-14,3 wk ahead inc death,2021-07-03,CH,point,NA,19
2021-06-14,4 wk ahead inc death,2021-07-10,CH,point,NA,17
2021-06-14,1 wk ahead inc death,2021-06-19,CZ,point,NA,34
2021-06-14,2 wk ahead inc death,2021-06-26,CZ,point,NA,23
2021-06-14,3 wk ahead inc death,2021-07-03,CZ,point,NA,15
2021-06-14,4 wk ahead inc death,2021-07-10,CZ,point,NA,11
2021-06-14,1 wk ahead inc death,2021-06-19,DE,point,NA,458
2021-06-14,2 wk ahead inc death,2021-06-26,DE,point,NA,345
2021-06-14,3 wk ahead inc death,2021-07-03,DE,point,NA,275
2021-06-14,4 wk ahead inc death,2021-07-10,DE,point,NA,233
2021-06-14,1 wk ahead inc death,2021-06-19,DK,point,NA,5
2021-06-14,2 wk ahead inc death,2021-06-26,DK,point,NA,5
2021-06-14,3 wk ahead inc death,2021-07-03,DK,point,NA,6
2021-06-14,4 wk ahead inc death,2021-07-10,DK,point,NA,5
2021-06-14,1 wk ahead inc death,2021-06-19,EE,point,NA,4
2021-06-14,2 wk ahead inc death,2021-06-26,EE,point,NA,2
2021-06-14,3 wk ahead inc death,2021-07-03,EE,point,NA,2
2021-06-14,4 wk ahead inc death,2021-07-10,EE,point,NA,1
2021-06-14,1 wk ahead inc death,2021-06-19,ES,point,NA,292
2021-06-14,2 wk ahead inc death,2021-06-26,ES,point,NA,304
2021-06-14,3 wk ahead inc death,2021-07-03,ES,point,NA,249
2021-06-14,4 wk ahead inc death,2021-07-10,ES,point,NA,296
2021-06-14,1 wk ahead inc death,2021-06-19,FI,point,NA,5
2021-06-14,2 wk ahead inc death,2021-06-26,FI,point,NA,4
2021-06-14,3 wk ahead inc death,2021-07-03,FI,point,NA,4
2021-06-14,4 wk ahead inc death,2021-07-10,FI,point,NA,3
2021-06-14,1 wk ahead inc death,2021-06-19,FR,point,NA,340
2021-06-14,2 wk ahead inc death,2021-06-26,FR,point,NA,293
2021-06-14,3 wk ahead inc death,2021-07-03,FR,point,NA,236
2021-06-14,4 wk ahead inc death,2021-07-10,FR,point,NA,291
2021-06-14,1 wk ahead inc death,2021-06-19,GB,point,NA,91
2021-06-14,2 wk ahead inc death,2021-06-26,GB,point,NA,123
2021-06-14,3 wk ahead inc death,2021-07-03,GB,point,NA,160
2021-06-14,4 wk ahead inc death,2021-07-10,GB,point,NA,212
2021-06-14,1 wk ahead inc death,2021-06-19,GR,point,NA,122
2021-06-14,2 wk ahead inc death,2021-06-26,GR,point,NA,93
2021-06-14,3 wk ahead inc death,2021-07-03,GR,point,NA,71
2021-06-14,4 wk ahead inc death,2021-07-10,GR,point,NA,57
2021-06-14,1 wk ahead inc death,2021-06-19,HR,point,NA,31
2021-06-14,2 wk ahead inc death,2021-06-26,HR,point,NA,21
2021-06-14,3 wk ahead inc death,2021-07-03,HR,point,NA,15
2021-06-14,4 wk ahead inc death,2021-07-10,HR,point,NA,11
2021-06-14,1 wk ahead inc death,2021-06-19,HU,point,NA,42
2021-06-14,2 wk ahead inc death,2021-06-26,HU,point,NA,26
2021-06-14,3 wk ahead inc death,2021-07-03,HU,point,NA,16
2021-06-14,4 wk ahead inc death,2021-07-10,HU,point,NA,10
2021-06-14,1 wk ahead inc death,2021-06-19,IE,point,NA,3
2021-06-14,2 wk ahead inc death,2021-06-26,IE,point,NA,3
2021-06-14,3 wk ahead inc death,2021-07-03,IE,point,NA,2
2021-06-14,4 wk ahead inc death,2021-07-10,IE,point,NA,2
2021-06-14,1 wk ahead inc death,2021-06-19,IT,point,NA,331
2021-06-14,2 wk ahead inc death,2021-06-26,IT,point,NA,253
2021-06-14,3 wk ahead inc death,2021-07-03,IT,point,NA,197
2021-06-14,4 wk ahead inc death,2021-07-10,IT,point,NA,157
2021-06-14,1 wk ahead inc death,2021-06-19,LU,point,NA,1
2021-06-14,2 wk ahead inc death,2021-06-26,LU,point,NA,1
2021-06-14,3 wk ahead inc death,2021-07-03,LU,point,NA,1
2021-06-14,4 wk ahead inc death,2021-07-10,LU,point,NA,1
2021-06-14,1 wk ahead inc death,2021-06-19,MT,point,NA,0
2021-06-14,2 wk ahead inc death,2021-06-26,MT,point,NA,0
2021-06-14,3 wk ahead inc death,2021-07-03,MT,point,NA,0
2021-06-14,4 wk ahead inc death,2021-07-10,MT,point,NA,0
2021-06-14,1 wk ahead inc death,2021-06-19,NL,point,NA,30
2021-06-14,2 wk ahead inc death,2021-06-26,NL,point,NA,21
2021-06-14,3 wk ahead inc death,2021-07-03,NL,point,NA,15
2021-06-14,4 wk ahead inc death,2021-07-10,NL,point,NA,11
2021-06-14,1 wk ahead inc death,2021-06-19,PL,point,NA,258
2021-06-14,2 wk ahead inc death,2021-06-26,PL,point,NA,170
2021-06-14,3 wk ahead inc death,2021-07-03,PL,point,NA,114
2021-06-14,4 wk ahead inc death,2021-07-10,PL,point,NA,82
2021-06-14,1 wk ahead inc death,2021-06-19,PT,point,NA,12
2021-06-14,2 wk ahead inc death,2021-06-26,PT,point,NA,13
2021-06-14,3 wk ahead inc death,2021-07-03,PT,point,NA,15
2021-06-14,4 wk ahead inc death,2021-07-10,PT,point,NA,17
2021-06-14,1 wk ahead inc death,2021-06-19,RO,point,NA,855
2021-06-14,2 wk ahead inc death,2021-06-26,RO,point,NA,686
2021-06-14,3 wk ahead inc death,2021-07-03,RO,point,NA,568
2021-06-14,4 wk ahead inc death,2021-07-10,RO,point,NA,463
2021-06-14,1 wk ahead inc death,2021-06-19,SE,point,NA,34
2021-06-14,2 wk ahead inc death,2021-06-26,SE,point,NA,25
2021-06-14,3 wk ahead inc death,2021-07-03,SE,point,NA,28
2021-06-14,4 wk ahead inc death,2021-07-10,SE,point,NA,24
2021-06-14,1 wk ahead inc death,2021-06-19,SI,point,NA,10
2021-06-14,2 wk ahead inc death,2021-06-26,SI,point,NA,8
2021-06-14,3 wk ahead inc death,2021-07-03,SI,point,NA,6
2021-06-14,4 wk ahead inc death,2021-07-10,SI,point,NA,4
2021-06-14,1 wk ahead inc death,2021-06-19,SK,point,NA,28
2021-06-14,2 wk ahead inc death,2021-06-26,SK,point,NA,22
2021-06-14,3 wk ahead inc death,2021-07-03,SK,point,NA,18
2021-06-14,4 wk ahead inc death,2021-07-10,SK,point,NA,14
2021-06-14,1 wk ahead inc case,2021-06-19,AT,quantile,0.01,815
2021-06-14,2 wk ahead inc case,2021-06-26,AT,quantile,0.01,416
2021-06-14,3 wk ahead inc case,2021-07-03,AT,quantile,0.01,253
2021-06-14,4 wk ahead inc case,2021-07-10,AT,quantile,0.01,158
2021-06-14,1 wk ahead inc case,2021-06-19,BE,quantile,0.01,706
2021-06-14,2 wk ahead inc case,2021-06-26,BE,quantile,0.01,26
2021-06-14,3 wk ahead inc case,2021-07-03,BE,quantile,0.01,2
2021-06-14,4 wk ahead inc case,2021-07-10,BE,quantile,0.01,1
2021-06-14,1 wk ahead inc case,2021-06-19,BG,quantile,0.01,273
2021-06-14,2 wk ahead inc case,2021-06-26,BG,quantile,0.01,152
2021-06-14,3 wk ahead inc case,2021-07-03,BG,quantile,0.01,95
2021-06-14,4 wk ahead inc case,2021-07-10,BG,quantile,0.01,61
2021-06-14,1 wk ahead inc case,2021-06-19,CH,quantile,0.01,626
2021-06-14,2 wk ahead inc case,2021-06-26,CH,quantile,0.01,358
2021-06-14,3 wk ahead inc case,2021-07-03,CH,quantile,0.01,190
2021-06-14,4 wk ahead inc case,2021-07-10,CH,quantile,0.01,94
2021-06-14,1 wk ahead inc case,2021-06-19,CY,quantile,0.01,126
2021-06-14,2 wk ahead inc case,2021-06-26,CY,quantile,0.01,76
2021-06-14,3 wk ahead inc case,2021-07-03,CY,quantile,0.01,57
2021-06-14,4 wk ahead inc case,2021-07-10,CY,quantile,0.01,45
2021-06-14,1 wk ahead inc case,2021-06-19,CZ,quantile,0.01,409
2021-06-14,2 wk ahead inc case,2021-06-26,CZ,quantile,0.01,234
2021-06-14,3 wk ahead inc case,2021-07-03,CZ,quantile,0.01,135
2021-06-14,4 wk ahead inc case,2021-07-10,CZ,quantile,0.01,76
2021-06-14,1 wk ahead inc case,2021-06-19,DE,quantile,0.01,3746
2021-06-14,2 wk ahead inc case,2021-06-26,DE,quantile,0.01,1136
2021-06-14,3 wk ahead inc case,2021-07-03,DE,quantile,0.01,754
2021-06-14,4 wk ahead inc case,2021-07-10,DE,quantile,0.01,610
2021-06-14,1 wk ahead inc case,2021-06-19,EE,quantile,0.01,134
2021-06-14,2 wk ahead inc case,2021-06-26,EE,quantile,0.01,58
2021-06-14,3 wk ahead inc case,2021-07-03,EE,quantile,0.01,39
2021-06-14,4 wk ahead inc case,2021-07-10,EE,quantile,0.01,29
2021-06-14,1 wk ahead inc case,2021-06-19,FI,quantile,0.01,128
2021-06-14,2 wk ahead inc case,2021-06-26,FI,quantile,0.01,59
2021-06-14,3 wk ahead inc case,2021-07-03,FI,quantile,0.01,38
2021-06-14,4 wk ahead inc case,2021-07-10,FI,quantile,0.01,31
2021-06-14,1 wk ahead inc case,2021-06-19,FR,quantile,0.01,12130
2021-06-14,2 wk ahead inc case,2021-06-26,FR,quantile,0.01,6422
2021-06-14,3 wk ahead inc case,2021-07-03,FR,quantile,0.01,3626
2021-06-14,4 wk ahead inc case,2021-07-10,FR,quantile,0.01,2120
2021-06-14,1 wk ahead inc case,2021-06-19,GB,quantile,0.01,43562
2021-06-14,2 wk ahead inc case,2021-06-26,GB,quantile,0.01,38474
2021-06-14,3 wk ahead inc case,2021-07-03,GB,quantile,0.01,34893
2021-06-14,4 wk ahead inc case,2021-07-10,GB,quantile,0.01,31460
2021-06-14,1 wk ahead inc case,2021-06-19,GR,quantile,0.01,4618
2021-06-14,2 wk ahead inc case,2021-06-26,GR,quantile,0.01,3075
2021-06-14,3 wk ahead inc case,2021-07-03,GR,quantile,0.01,1655
