model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.09262100041319075
epiforecasts-EpiNow2,inc case,AT,0.09272919963301501
epiforecasts-EpiNow2,inc death,AT,0.10746287843805868
epiforecasts-EpiNow2,inc case,BE,0.12049671885440702
epiforecasts-EpiNow2,inc death,BE,0.09758249171344562
epiforecasts-EpiNow2,inc case,BG,0.13863130822881842
epiforecasts-EpiNow2,inc death,BG,0.09975168021919055
epiforecasts-EpiNow2,inc case,CH,0.09192057236340069
epiforecasts-EpiNow2,inc death,CH,0.04418572630854904
epiforecasts-EpiNow2,inc case,CY,0.12438014583988961
epiforecasts-EpiNow2,inc death,CY,0.12949232567238683
epiforecasts-EpiNow2,inc case,CZ,0.1396644980028576
epiforecasts-EpiNow2,inc death,CZ,0.13519342822416566
epiforecasts-EpiNow2,inc case,DE,0.07001116305322556
epiforecasts-EpiNow2,inc death,DE,0.04619903931919318
epiforecasts-EpiNow2,inc case,DK,0.08124166301904315
epiforecasts-EpiNow2,inc death,DK,0.08629060896995294
epiforecasts-EpiNow2,inc case,EE,0.12136206505750542
epiforecasts-EpiNow2,inc death,EE,0.11885491552452657
epiforecasts-EpiNow2,inc case,ES,0.12098831965623981
epiforecasts-EpiNow2,inc death,ES,0.09106013101334037
epiforecasts-EpiNow2,inc case,FI,0.0857608491114375
epiforecasts-EpiNow2,inc death,FI,0.10860218093016871
epiforecasts-EpiNow2,inc case,FR,0.10338821949783478
epiforecasts-EpiNow2,inc death,FR,0.06266885770562099
epiforecasts-EpiNow2,inc case,GB,0.12581088720426947
epiforecasts-EpiNow2,inc death,GB,0.09931770614816496
epiforecasts-EpiNow2,inc case,GR,0.07671007947792806
epiforecasts-EpiNow2,inc death,GR,0.08259263064420969
epiforecasts-EpiNow2,inc case,HR,0.15041212251374805
epiforecasts-EpiNow2,inc death,HR,0.15348048794132335
epiforecasts-EpiNow2,inc case,HU,0.17878930520829475
epiforecasts-EpiNow2,inc death,HU,0.12192150937678682
epiforecasts-EpiNow2,inc case,IE,0.08702430949814928
epiforecasts-EpiNow2,inc death,IE,0.08948463139210931
epiforecasts-EpiNow2,inc case,IS,0.07300934928854266
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.12620147497677542
epiforecasts-EpiNow2,inc death,IT,0.1248726283412938
epiforecasts-EpiNow2,inc case,LI,0.08021244759506875
epiforecasts-EpiNow2,inc case,LT,0.10174586856823485
epiforecasts-EpiNow2,inc death,LT,0.09740295659481102
epiforecasts-EpiNow2,inc case,LU,0.06461354870523414
epiforecasts-EpiNow2,inc death,LU,0.10187195859711679
epiforecasts-EpiNow2,inc case,LV,0.17387973048461453
epiforecasts-EpiNow2,inc death,LV,0.13571013821010783
epiforecasts-EpiNow2,inc case,MT,0.08477238365475974
epiforecasts-EpiNow2,inc death,MT,0.08657254518767359
epiforecasts-EpiNow2,inc case,NL,0.08688877082347117
epiforecasts-EpiNow2,inc death,NL,0.05893335902057843
epiforecasts-EpiNow2,inc case,NO,0.129020323581663
epiforecasts-EpiNow2,inc death,NO,0.10418495228404526
epiforecasts-EpiNow2,inc case,Overall,0.11966464199819433
epiforecasts-EpiNow2,inc death,Overall,0.09419293425842412
epiforecasts-EpiNow2,inc case,PL,0.11042295457585237
epiforecasts-EpiNow2,inc death,PL,0.06449283016739489
epiforecasts-EpiNow2,inc case,PT,0.10947806791104167
epiforecasts-EpiNow2,inc death,PT,0.12000545455393162
epiforecasts-EpiNow2,inc case,RO,0.18281136859885438
epiforecasts-EpiNow2,inc death,RO,0.12052080933813082
epiforecasts-EpiNow2,inc case,SE,0.12182987844136316
epiforecasts-EpiNow2,inc death,SE,0.08995421988421437
epiforecasts-EpiNow2,inc case,SI,0.0633225950120578
epiforecasts-EpiNow2,inc death,SI,0.07978364517120048
epiforecasts-EpiNow2,inc case,SK,0.1832878733999592
epiforecasts-EpiNow2,inc death,SK,0.12338723042889035
HZI-AgeExtendedSEIR,inc case,DE,0.08298277448186887
HZI-AgeExtendedSEIR,inc death,DE,0.11830577519777707
ICM-agentModel,inc case,PL,0.057402408926335954
ICM-agentModel,inc death,PL,0.04564752265094833
IEM_Health-CovidProject,inc case,AT,0.11690787346282695
IEM_Health-CovidProject,inc death,AT,0.08597030275044694
IEM_Health-CovidProject,inc case,BE,0.12751359605677207
IEM_Health-CovidProject,inc death,BE,0.09614745507060085
IEM_Health-CovidProject,inc case,BG,0.08215188635781832
IEM_Health-CovidProject,inc death,BG,0.06618594896060037
IEM_Health-CovidProject,inc case,CH,0.14154303274284608
IEM_Health-CovidProject,inc death,CH,0.1077351973817269
IEM_Health-CovidProject,inc case,CY,0.13199040332913714
IEM_Health-CovidProject,inc death,CY,0.11627882305275553
IEM_Health-CovidProject,inc case,CZ,0.0773229054687101
IEM_Health-CovidProject,inc death,CZ,0.07340819632081394
IEM_Health-CovidProject,inc case,DE,0.07330765279339986
IEM_Health-CovidProject,inc death,DE,0.06644927902077787
IEM_Health-CovidProject,inc case,DK,0.1336461952006962
IEM_Health-CovidProject,inc death,DK,0.1173085846267198
IEM_Health-CovidProject,inc case,EE,0.11258134717220786
IEM_Health-CovidProject,inc death,EE,0.08188462046419825
IEM_Health-CovidProject,inc case,ES,0.13830449180034848
IEM_Health-CovidProject,inc death,ES,0.13283359045510376
IEM_Health-CovidProject,inc case,FI,0.13089813811745724
IEM_Health-CovidProject,inc death,FI,0.08745208442516868
IEM_Health-CovidProject,inc case,FR,0.12331847867814025
IEM_Health-CovidProject,inc death,FR,0.09729011475977524
IEM_Health-CovidProject,inc case,GB,0.1563696039929034
IEM_Health-CovidProject,inc death,GB,0.1332948161462214
IEM_Health-CovidProject,inc case,GR,0.12785013246321345
IEM_Health-CovidProject,inc death,GR,0.12346026449238263
IEM_Health-CovidProject,inc case,HR,0.09102192821647415
IEM_Health-CovidProject,inc death,HR,0.07280484684396109
IEM_Health-CovidProject,inc case,HU,0.06852277336176936
IEM_Health-CovidProject,inc death,HU,0.06934569120687131
IEM_Health-CovidProject,inc case,IE,0.12896771483501818
IEM_Health-CovidProject,inc death,IE,0.08857384633977232
IEM_Health-CovidProject,inc case,IS,0.1513816557869282
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.10829847503820958
IEM_Health-CovidProject,inc death,IT,0.06957712429573554
IEM_Health-CovidProject,inc case,LI,0.11496764285422667
IEM_Health-CovidProject,inc case,LT,0.1310910126942979
IEM_Health-CovidProject,inc death,LT,0.11717648913661476
IEM_Health-CovidProject,inc case,LU,0.1092651880543797
IEM_Health-CovidProject,inc death,LU,0.0714507764739349
IEM_Health-CovidProject,inc case,LV,0.12078668300839634
IEM_Health-CovidProject,inc death,LV,0.08855917705024852
IEM_Health-CovidProject,inc case,MT,0.11249668522738557
IEM_Health-CovidProject,inc death,MT,0.12127539912217813
IEM_Health-CovidProject,inc case,NL,0.13286166543906439
IEM_Health-CovidProject,inc death,NL,0.12535548741946242
IEM_Health-CovidProject,inc case,NO,0.1422224032039727
IEM_Health-CovidProject,inc death,NO,0.10193473733190604
IEM_Health-CovidProject,inc case,Overall,0.1244311581364872
IEM_Health-CovidProject,inc death,Overall,0.09075330463662776
IEM_Health-CovidProject,inc case,PL,0.03634524384280568
IEM_Health-CovidProject,inc death,PL,0.036518018120758666
IEM_Health-CovidProject,inc case,PT,0.15023759473330642
IEM_Health-CovidProject,inc death,PT,0.13973237859019436
IEM_Health-CovidProject,inc case,RO,0.09553701466324313
IEM_Health-CovidProject,inc death,RO,0.10016474770729372
IEM_Health-CovidProject,inc case,SE,0.12421869958727223
IEM_Health-CovidProject,inc death,SE,0.0827500940493314
IEM_Health-CovidProject,inc case,SI,0.12249811831047956
IEM_Health-CovidProject,inc death,SI,0.09990101128886708
IEM_Health-CovidProject,inc case,SK,0.09075991158711806
IEM_Health-CovidProject,inc death,SK,0.09588052300843708
ILM-EKF,inc case,AT,0.12363893284402003
ILM-EKF,inc death,AT,0.08928666457761551
ILM-EKF,inc case,BE,0.13012657958252563
ILM-EKF,inc death,BE,0.09475401369276606
ILM-EKF,inc case,BG,0.10107801713898659
ILM-EKF,inc death,BG,0.10344618689397538
ILM-EKF,inc case,CH,0.13690674843335016
ILM-EKF,inc death,CH,0.07997809412617282
ILM-EKF,inc case,CY,0.04741138800902384
ILM-EKF,inc death,CY,0.06799119725041793
ILM-EKF,inc case,CZ,0.14233324637233896
ILM-EKF,inc death,CZ,0.10399494478781973
ILM-EKF,inc case,DE,0.08153419737121281
ILM-EKF,inc death,DE,0.07115087895149327
ILM-EKF,inc case,DK,0.10536028172782158
ILM-EKF,inc death,DK,0.07057589644209158
ILM-EKF,inc case,EE,0.08411000261707421
ILM-EKF,inc death,EE,0.08562665957143314
ILM-EKF,inc case,ES,0.06967024025148641
ILM-EKF,inc death,ES,0.0813102583997908
ILM-EKF,inc case,FI,0.09051708337758307
ILM-EKF,inc death,FI,0.08326167204646268
ILM-EKF,inc case,FR,0.08424225292416167
ILM-EKF,inc death,FR,0.10926036448152769
ILM-EKF,inc case,GB,0.10102677252963876
ILM-EKF,inc death,GB,0.09085565943598949
ILM-EKF,inc case,GR,0.08490433507209541
ILM-EKF,inc death,GR,0.09172240729639741
ILM-EKF,inc case,HR,0.10171755047692316
ILM-EKF,inc death,HR,0.09309472219391746
ILM-EKF,inc case,HU,0.12011327840248374
ILM-EKF,inc death,HU,0.11374384716249014
ILM-EKF,inc case,IE,0.10737122546296143
ILM-EKF,inc death,IE,0.09018010780189256
ILM-EKF,inc case,IS,0.09514964513784888
ILM-EKF,inc case,IT,0.1019000968630856
ILM-EKF,inc death,IT,0.11803880290968072
ILM-EKF,inc case,LI,0.13348237061449325
ILM-EKF,inc case,LT,0.07173544420399483
ILM-EKF,inc death,LT,0.08905413174382722
ILM-EKF,inc case,LU,0.10181528886885381
ILM-EKF,inc death,LU,0.08576720043654318
ILM-EKF,inc case,LV,0.10548703649399947
ILM-EKF,inc death,LV,0.10328070258587427
ILM-EKF,inc case,MT,0.03809791895879511
ILM-EKF,inc death,MT,0.05592739644867409
ILM-EKF,inc case,NL,0.05268011489786678
ILM-EKF,inc death,NL,0.05581634249181475
ILM-EKF,inc case,NO,0.12086093552906774
ILM-EKF,inc death,NO,0.0820796232776913
ILM-EKF,inc case,Overall,0.09061627852077006
ILM-EKF,inc death,Overall,0.10914924476567392
ILM-EKF,inc case,PL,0.07342846217988153
