model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.0996574645434575
epiforecasts-EpiExpert,inc death,AT,0.08536301681226642
epiforecasts-EpiExpert,inc case,BE,0.14269254787656893
epiforecasts-EpiExpert,inc death,BE,0.11133941281020097
epiforecasts-EpiExpert,inc case,BG,0.1478650055813555
epiforecasts-EpiExpert,inc death,BG,0.09631496005952928
epiforecasts-EpiExpert,inc case,CH,0.1754383099926341
epiforecasts-EpiExpert,inc death,CH,0.08136211924584517
epiforecasts-EpiExpert,inc case,CY,0.0580509291631236
epiforecasts-EpiExpert,inc death,CY,0.01918297521300252
epiforecasts-EpiExpert,inc case,CZ,0.09589471789998553
epiforecasts-EpiExpert,inc death,CZ,0.061986366251736744
epiforecasts-EpiExpert,inc case,DE,0.11033009877629316
epiforecasts-EpiExpert,inc death,DE,0.13118595948116135
epiforecasts-EpiExpert,inc case,DK,0.034289829984365416
epiforecasts-EpiExpert,inc death,DK,0.11491353152295522
epiforecasts-EpiExpert,inc case,EE,0.1730277792807991
epiforecasts-EpiExpert,inc death,EE,0.21035322626258382
epiforecasts-EpiExpert,inc case,ES,0.09573259289273582
epiforecasts-EpiExpert,inc death,ES,0.08418658647859907
epiforecasts-EpiExpert,inc case,FI,0.17905281338213364
epiforecasts-EpiExpert,inc death,FI,0.07502570672266864
epiforecasts-EpiExpert,inc case,FR,0.1119196443210824
epiforecasts-EpiExpert,inc death,FR,0.07810378891567796
epiforecasts-EpiExpert,inc case,GB,0.08643969203467072
epiforecasts-EpiExpert,inc death,GB,0.11051894426280626
epiforecasts-EpiExpert,inc case,GR,0.1790748482143019
epiforecasts-EpiExpert,inc death,GR,0.10382887974148249
epiforecasts-EpiExpert,inc case,HR,0.09999939112842711
epiforecasts-EpiExpert,inc death,HR,0.1355542084398746
epiforecasts-EpiExpert,inc case,HU,0.1373702592033079
epiforecasts-EpiExpert,inc death,HU,0.18148590903476639
epiforecasts-EpiExpert,inc case,IE,0.15375371793164397
epiforecasts-EpiExpert,inc death,IE,0.051529236009854464
epiforecasts-EpiExpert,inc case,IS,0.018301021215685585
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.09810081046388502
epiforecasts-EpiExpert,inc death,IT,0.06255801898888479
epiforecasts-EpiExpert,inc case,LI,0.0728074196753488
epiforecasts-EpiExpert,inc case,LT,0.09289569185078035
epiforecasts-EpiExpert,inc death,LT,0.07513565386368705
epiforecasts-EpiExpert,inc case,LU,0.12359042280242231
epiforecasts-EpiExpert,inc death,LU,0.07981514882975672
epiforecasts-EpiExpert,inc case,LV,0.10926221921525647
epiforecasts-EpiExpert,inc death,LV,0.1239898233122904
epiforecasts-EpiExpert,inc case,MT,0.12653996016218053
epiforecasts-EpiExpert,inc death,MT,0.1062174478379634
epiforecasts-EpiExpert,inc case,NL,0.10069840631717974
epiforecasts-EpiExpert,inc death,NL,0.13634718013540884
epiforecasts-EpiExpert,inc case,NO,0.11372729743596684
epiforecasts-EpiExpert,inc death,NO,0.13144730628539567
epiforecasts-EpiExpert,inc case,Overall,0.11389225572468982
epiforecasts-EpiExpert,inc death,Overall,0.09913315144471757
epiforecasts-EpiExpert,inc case,PL,0.07296351546153841
epiforecasts-EpiExpert,inc death,PL,0.07688623268960397
epiforecasts-EpiExpert,inc case,PT,0.14848400226173694
epiforecasts-EpiExpert,inc death,PT,0.09435734298415571
epiforecasts-EpiExpert,inc case,RO,0.14154327973113284
epiforecasts-EpiExpert,inc death,RO,0.06773503817053672
epiforecasts-EpiExpert,inc case,SE,0.12596838803296534
epiforecasts-EpiExpert,inc death,SE,0.16844405867532627
epiforecasts-EpiExpert,inc case,SI,0.09974649380911237
epiforecasts-EpiExpert,inc death,SI,0.08497717448788436
epiforecasts-EpiExpert,inc case,SK,0.10620788277188517
epiforecasts-EpiExpert,inc death,SK,0.09232999196415352
epiforecasts-EpiNow2,inc case,AT,0.13055900393677763
epiforecasts-EpiNow2,inc death,AT,0.11118456994053208
epiforecasts-EpiNow2,inc case,BE,0.08268166325558202
epiforecasts-EpiNow2,inc death,BE,0.08053042460792618
epiforecasts-EpiNow2,inc case,BG,0.14132230621934866
epiforecasts-EpiNow2,inc death,BG,0.07719716647987396
epiforecasts-EpiNow2,inc case,CH,0.09973547759855227
epiforecasts-EpiNow2,inc death,CH,0.06436707131126898
epiforecasts-EpiNow2,inc case,CY,0.0774012388841648
epiforecasts-EpiNow2,inc death,CY,0.09969388619140146
epiforecasts-EpiNow2,inc case,CZ,0.1324861234144537
epiforecasts-EpiNow2,inc death,CZ,0.14463485458738576
epiforecasts-EpiNow2,inc case,DE,0.06267049828449305
epiforecasts-EpiNow2,inc death,DE,0.04941936829769778
epiforecasts-EpiNow2,inc case,DK,0.08224450841687646
epiforecasts-EpiNow2,inc death,DK,0.07448099265376727
epiforecasts-EpiNow2,inc case,EE,0.1419131347610063
epiforecasts-EpiNow2,inc death,EE,0.09367957444892397
epiforecasts-EpiNow2,inc case,ES,0.058275648249988536
epiforecasts-EpiNow2,inc death,ES,0.09157478575385719
epiforecasts-EpiNow2,inc case,FI,0.09751983585991206
epiforecasts-EpiNow2,inc death,FI,0.11060241281374054
epiforecasts-EpiNow2,inc case,FR,0.09872027594906284
epiforecasts-EpiNow2,inc death,FR,0.05970237267899991
epiforecasts-EpiNow2,inc case,GB,0.11001415349867184
epiforecasts-EpiNow2,inc death,GB,0.07221408289899273
epiforecasts-EpiNow2,inc case,GR,0.06421634498646976
epiforecasts-EpiNow2,inc death,GR,0.10196814712962796
epiforecasts-EpiNow2,inc case,HR,0.10113574784579561
epiforecasts-EpiNow2,inc death,HR,0.10047468485000288
epiforecasts-EpiNow2,inc case,HU,0.14707576664701985
epiforecasts-EpiNow2,inc death,HU,0.09705128825388576
epiforecasts-EpiNow2,inc case,IE,0.04804803685363874
epiforecasts-EpiNow2,inc death,IE,0.06457741165183478
epiforecasts-EpiNow2,inc case,IS,0.029505961659810783
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.12271786777130186
epiforecasts-EpiNow2,inc death,IT,0.11918948881040153
epiforecasts-EpiNow2,inc case,LI,0.040088295853633354
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.08707104236174429
epiforecasts-EpiNow2,inc death,LT,0.07262803624400897
epiforecasts-EpiNow2,inc case,LU,0.09661632258760791
epiforecasts-EpiNow2,inc death,LU,0.09163961532305401
epiforecasts-EpiNow2,inc case,LV,0.10976806282273449
epiforecasts-EpiNow2,inc death,LV,0.09932001350596904
epiforecasts-EpiNow2,inc case,MT,0.1007889398228309
epiforecasts-EpiNow2,inc death,MT,0.1087666665860745
epiforecasts-EpiNow2,inc case,NL,0.1028639634422804
epiforecasts-EpiNow2,inc death,NL,0.0517420068206167
epiforecasts-EpiNow2,inc case,NO,0.11006991114782702
epiforecasts-EpiNow2,inc death,NO,0.08446304184867366
epiforecasts-EpiNow2,inc case,Overall,0.10599572599444466
epiforecasts-EpiNow2,inc death,Overall,0.08740472225970873
epiforecasts-EpiNow2,inc case,PL,0.10084766149779514
epiforecasts-EpiNow2,inc death,PL,0.056435012546578
epiforecasts-EpiNow2,inc case,PT,0.06908630660789149
epiforecasts-EpiNow2,inc death,PT,0.07815456691616939
epiforecasts-EpiNow2,inc case,RO,0.13166816719175148
epiforecasts-EpiNow2,inc death,RO,0.12340233965551804
epiforecasts-EpiNow2,inc case,SE,0.09624550995777129
epiforecasts-EpiNow2,inc death,SE,0.06634854401198542
epiforecasts-EpiNow2,inc case,SI,0.12558990356874603
epiforecasts-EpiNow2,inc death,SI,0.10523080156789826
epiforecasts-EpiNow2,inc case,SK,0.18218140475469355
epiforecasts-EpiNow2,inc death,SK,0.10914979670180937
IEM_Health-CovidProject,inc case,AT,0.07982043368646595
IEM_Health-CovidProject,inc death,AT,0.07403522311206044
IEM_Health-CovidProject,inc case,BE,0.07323624145982843
IEM_Health-CovidProject,inc death,BE,0.08119780381738415
IEM_Health-CovidProject,inc case,BG,0.06898237841376414
IEM_Health-CovidProject,inc death,BG,0.06481956172782664
IEM_Health-CovidProject,inc case,CH,0.09740053330694737
IEM_Health-CovidProject,inc death,CH,0.11055135411652976
IEM_Health-CovidProject,inc case,CY,0.06525432913227033
IEM_Health-CovidProject,inc death,CY,0.11186703440003574
IEM_Health-CovidProject,inc case,CZ,0.0562510915055781
IEM_Health-CovidProject,inc death,CZ,0.06831688876255242
IEM_Health-CovidProject,inc case,DE,0.0696602135941057
IEM_Health-CovidProject,inc death,DE,0.0730920324171449
IEM_Health-CovidProject,inc case,DK,0.09357055300818361
IEM_Health-CovidProject,inc death,DK,0.08937719118452073
IEM_Health-CovidProject,inc case,EE,0.08170756243815513
IEM_Health-CovidProject,inc death,EE,0.059636223940423255
IEM_Health-CovidProject,inc case,ES,0.10361120690409453
IEM_Health-CovidProject,inc death,ES,0.13673062838420744
IEM_Health-CovidProject,inc case,FI,0.11145124098275665
IEM_Health-CovidProject,inc death,FI,0.07936747215800825
IEM_Health-CovidProject,inc case,FR,0.0906978607477846
IEM_Health-CovidProject,inc death,FR,0.09327732663958267
IEM_Health-CovidProject,inc case,GB,0.1709259447013263
IEM_Health-CovidProject,inc death,GB,0.08950477880438534
IEM_Health-CovidProject,inc case,GR,0.07366624190755562
IEM_Health-CovidProject,inc death,GR,0.0758643014644432
IEM_Health-CovidProject,inc case,HR,0.0577918559118832
IEM_Health-CovidProject,inc death,HR,0.05585892781181333
IEM_Health-CovidProject,inc case,HU,0.04329910570088265
IEM_Health-CovidProject,inc death,HU,0.05275753169615302
IEM_Health-CovidProject,inc case,IE,0.17793456971317848
IEM_Health-CovidProject,inc death,IE,0.07775988069704136
IEM_Health-CovidProject,inc case,IS,0.07073468170020607
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.07515062085994861
IEM_Health-CovidProject,inc death,IT,0.051703202908621675
IEM_Health-CovidProject,inc case,LI,0.07473063453469764
IEM_Health-CovidProject,inc case,LT,0.1130651113757932
IEM_Health-CovidProject,inc death,LT,0.12343714563320013
IEM_Health-CovidProject,inc case,LU,0.08075394126725438
IEM_Health-CovidProject,inc death,LU,0.07732092542882683
IEM_Health-CovidProject,inc case,LV,0.10616373837183873
IEM_Health-CovidProject,inc death,LV,0.07224970907295117
IEM_Health-CovidProject,inc case,MT,0.09380966496748211
IEM_Health-CovidProject,inc death,MT,0.07470238089702919
IEM_Health-CovidProject,inc case,NL,0.09394123011586326
IEM_Health-CovidProject,inc death,NL,0.11241995910886078
IEM_Health-CovidProject,inc case,NO,0.10447042438885328
IEM_Health-CovidProject,inc death,NO,0.08047266191881505
IEM_Health-CovidProject,inc case,Overall,0.07981605873075652
IEM_Health-CovidProject,inc death,Overall,0.0758647344796983
IEM_Health-CovidProject,inc case,PL,0.02942952203560193
IEM_Health-CovidProject,inc death,PL,0.03536117874753938
IEM_Health-CovidProject,inc case,PT,0.10813508860365627
IEM_Health-CovidProject,inc death,PT,0.1778690143609372
IEM_Health-CovidProject,inc case,RO,0.06537795830537314
IEM_Health-CovidProject,inc death,RO,0.06014567815142897
IEM_Health-CovidProject,inc case,SE,0.0898515774780592
IEM_Health-CovidProject,inc death,SE,0.07382610800618057
IEM_Health-CovidProject,inc case,SI,0.10047192285499681
IEM_Health-CovidProject,inc death,SI,0.08140098077196135
IEM_Health-CovidProject,inc case,SK,0.07297910073506729
IEM_Health-CovidProject,inc death,SK,0.08115460388780063
ILM-EKF,inc case,AT,0.09382791926375664
ILM-EKF,inc death,AT,0.07052565271622915
ILM-EKF,inc case,BE,0.0798460105446505
ILM-EKF,inc death,BE,0.08053042460792618
ILM-EKF,inc case,BG,0.09707854469778965
ILM-EKF,inc death,BG,0.09090080549996993
ILM-EKF,inc case,CH,0.09789162843286474
ILM-EKF,inc death,CH,0.07827035871450308
ILM-EKF,inc case,CY,0.06501704066269844
ILM-EKF,inc death,CY,0.07259131330603412
ILM-EKF,inc case,CZ,0.12204782278179978
ILM-EKF,inc death,CZ,0.10097150225911834
ILM-EKF,inc case,DE,0.07141521897535254
ILM-EKF,inc death,DE,0.07427440352977517
ILM-EKF,inc case,DK,0.10106476205918227
ILM-EKF,inc death,DK,0.07056094040883215
ILM-EKF,inc case,EE,0.07472562292265458
ILM-EKF,inc death,EE,0.06253744564563302
ILM-EKF,inc case,ES,0.056884584182640134
ILM-EKF,inc death,ES,0.05522546271785538
ILM-EKF,inc case,FI,0.08617137369869941
ILM-EKF,inc death,FI,0.07585563710676896
ILM-EKF,inc case,FR,0.0930072970168254
ILM-EKF,inc death,FR,0.10204163920974481
ILM-EKF,inc case,GB,0.09004134586944867
ILM-EKF,inc death,GB,0.10956619474329929
ILM-EKF,inc case,GR,0.06766883665240901
ILM-EKF,inc death,GR,0.0677359834503957
ILM-EKF,inc case,HR,0.058745516900528136
ILM-EKF,inc death,HR,0.06366108574504233
ILM-EKF,inc case,HU,0.07936053097669106
ILM-EKF,inc death,HU,0.08480649954895626
ILM-EKF,inc case,IE,0.1320791850073594
ILM-EKF,inc death,IE,0.09433565463873043
ILM-EKF,inc case,IS,0.10438060330539257
ILM-EKF,inc case,IT,0.09152421981826143
ILM-EKF,inc death,IT,0.10435946024873867
ILM-EKF,inc case,LI,0.060561523399678505
ILM-EKF,inc case,LT,0.09071723341541868
ILM-EKF,inc death,LT,0.06961621009644936
ILM-EKF,inc case,LU,0.0943694313646403
ILM-EKF,inc death,LU,0.07361463313554423
ILM-EKF,inc case,LV,0.11528315187865795
ILM-EKF,inc death,LV,0.07238577255519778
ILM-EKF,inc case,MT,0.097174146622434
ILM-EKF,inc death,MT,0.07335881289528406
ILM-EKF,inc case,NL,0.09778209812741474
ILM-EKF,inc death,NL,0.060327003467983586
ILM-EKF,inc case,NO,0.07425170659042464
ILM-EKF,inc death,NO,0.07222634673985522
ILM-EKF,inc case,Overall,0.09158616877400173
ILM-EKF,inc death,Overall,0.09666254330902367
ILM-EKF,inc case,PL,0.06488968383259769
ILM-EKF,inc death,PL,0.0817619450065057
ILM-EKF,inc case,PT,0.10852830710766954
ILM-EKF,inc death,PT,0.09919618108590728
ILM-EKF,inc case,RO,0.08450345058575094
ILM-EKF,inc death,RO,0.11482356738000074
ILM-EKF,inc case,SE,0.12324964584520351
ILM-EKF,inc death,SE,0.09294773507985349
ILM-EKF,inc case,SI,0.10771843580945076
ILM-EKF,inc death,SI,0.08172855011108396
ILM-EKF,inc case,SK,0.14021827219883717
ILM-EKF,inc death,SK,0.11782697719274819
LANL-GrowthRate,inc case,AT,0.14093817161375996
LANL-GrowthRate,inc death,AT,0.13127253845919964
LANL-GrowthRate,inc case,BE,0.12972049806960811
LANL-GrowthRate,inc death,BE,0.09896836694240087
LANL-GrowthRate,inc case,BG,0.15065491134704148
LANL-GrowthRate,inc death,BG,0.10450500768363889
LANL-GrowthRate,inc case,CH,0.1441720765286003
LANL-GrowthRate,inc death,CH,0.11859145259773193
LANL-GrowthRate,inc case,CY,0.10305294629534334
LANL-GrowthRate,inc death,CY,0.11402755652364159
LANL-GrowthRate,inc case,CZ,0.10222279573094904
LANL-GrowthRate,inc death,CZ,0.13378724049333182
LANL-GrowthRate,inc case,DE,0.09352856089157845
LANL-GrowthRate,inc death,DE,0.08502793670075275
LANL-GrowthRate,inc case,DK,0.11808904016006055
LANL-GrowthRate,inc death,DK,0.1495157473347001
LANL-GrowthRate,inc case,EE,0.12492739276258469
LANL-GrowthRate,inc death,EE,0.06785587943954316
LANL-GrowthRate,inc case,ES,0.13872269697762346
LANL-GrowthRate,inc death,ES,0.15988662190088776
LANL-GrowthRate,inc case,FI,0.1423090764340085
LANL-GrowthRate,inc death,FI,0.08362621456648675
LANL-GrowthRate,inc case,FR,0.11099213345654303
LANL-GrowthRate,inc death,FR,0.1027311097449458
LANL-GrowthRate,inc case,GB,0.135062018804173
LANL-GrowthRate,inc death,GB,0.18690703809151055
LANL-GrowthRate,inc case,GR,0.11295490425825197
LANL-GrowthRate,inc death,GR,0.11156514921241645
