model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.07105529109399085
epiforecasts-EpiExpert,inc death,AT,0.07820366188720206
epiforecasts-EpiExpert,inc case,BE,0.1422581637031918
epiforecasts-EpiExpert,inc death,BE,0.10632769641798877
epiforecasts-EpiExpert,inc case,BG,0.21059304556529151
epiforecasts-EpiExpert,inc death,BG,0.10314739130315859
epiforecasts-EpiExpert,inc case,CH,0.15609914763354046
epiforecasts-EpiExpert,inc death,CH,0.08421857004987926
epiforecasts-EpiExpert,inc case,CY,0.09415537725190729
epiforecasts-EpiExpert,inc death,CY,0.025271749899917716
epiforecasts-EpiExpert,inc case,CZ,0.09580376189202283
epiforecasts-EpiExpert,inc death,CZ,0.06457381185057594
epiforecasts-EpiExpert,inc case,DE,0.1142470886943476
epiforecasts-EpiExpert,inc death,DE,0.09348173350041547
epiforecasts-EpiExpert,inc case,DK,0.0450371949707387
epiforecasts-EpiExpert,inc death,DK,0.1145132994345321
epiforecasts-EpiExpert,inc case,EE,0.16587486182640526
epiforecasts-EpiExpert,inc death,EE,0.21012423607782385
epiforecasts-EpiExpert,inc case,ES,0.11632806810090625
epiforecasts-EpiExpert,inc death,ES,0.08540648622801478
epiforecasts-EpiExpert,inc case,FI,0.17090945683978523
epiforecasts-EpiExpert,inc death,FI,0.07636860532233115
epiforecasts-EpiExpert,inc case,FR,0.12050574188650683
epiforecasts-EpiExpert,inc death,FR,0.07631021773921462
epiforecasts-EpiExpert,inc case,GB,0.11711073476767597
epiforecasts-EpiExpert,inc death,GB,0.1294756211345153
epiforecasts-EpiExpert,inc case,GR,0.0994317402170751
epiforecasts-EpiExpert,inc death,GR,0.10672081961592081
epiforecasts-EpiExpert,inc case,HR,0.11460896976008822
epiforecasts-EpiExpert,inc death,HR,0.14997801885768497
epiforecasts-EpiExpert,inc case,HU,0.1354787992117632
epiforecasts-EpiExpert,inc death,HU,0.17338104567817547
epiforecasts-EpiExpert,inc case,IE,0.14775338418240422
epiforecasts-EpiExpert,inc death,IE,0.05804672876621603
epiforecasts-EpiExpert,inc case,IS,0.03699818549477633
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.12005130914493034
epiforecasts-EpiExpert,inc death,IT,0.06372750289134907
epiforecasts-EpiExpert,inc case,LI,0.12966925777235644
epiforecasts-EpiExpert,inc case,LT,0.0895892871935506
epiforecasts-EpiExpert,inc death,LT,0.07886912284804788
epiforecasts-EpiExpert,inc case,LU,0.1262147546388876
epiforecasts-EpiExpert,inc death,LU,0.08169355535495137
epiforecasts-EpiExpert,inc case,LV,0.09557156605440312
epiforecasts-EpiExpert,inc death,LV,0.13044090392175725
