model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.08838038920017413
epiforecasts-EpiExpert,inc case,AT,0.10530627581432284
epiforecasts-EpiExpert,inc death,AT,0.08211168184055818
epiforecasts-EpiExpert,inc case,BE,0.15881420444338765
epiforecasts-EpiExpert,inc death,BE,0.0977432134018876
epiforecasts-EpiExpert,inc case,BG,0.17066911105983726
epiforecasts-EpiExpert,inc death,BG,0.08767634027854901
epiforecasts-EpiExpert,inc case,CH,0.14143769404922932
epiforecasts-EpiExpert,inc death,CH,0.07056576042059176
epiforecasts-EpiExpert,inc case,CY,0.08609335613131179
epiforecasts-EpiExpert,inc death,CY,0
epiforecasts-EpiExpert,inc case,CZ,0.09418460132058878
epiforecasts-EpiExpert,inc death,CZ,0.06215692557717639
epiforecasts-EpiExpert,inc case,DE,0.10118030763606141
epiforecasts-EpiExpert,inc death,DE,0.12906699206663982
epiforecasts-EpiExpert,inc case,DK,0.046945299147701965
epiforecasts-EpiExpert,inc death,DK,0
epiforecasts-EpiExpert,inc case,EE,0.11237042574975283
epiforecasts-EpiExpert,inc death,EE,0.24045820170544385
epiforecasts-EpiExpert,inc case,ES,0.1291585713903623
epiforecasts-EpiExpert,inc death,ES,0.0811011820237947
epiforecasts-EpiExpert,inc case,FI,0.1570182049955013
epiforecasts-EpiExpert,inc death,FI,0.0799432913752314
epiforecasts-EpiExpert,inc case,FR,0.12765509847170625
epiforecasts-EpiExpert,inc death,FR,0.0700002694136568
epiforecasts-EpiExpert,inc case,GB,0.08998106697494437
epiforecasts-EpiExpert,inc death,GB,0.13724128313876416
epiforecasts-EpiExpert,inc case,GR,0.09589733899273409
epiforecasts-EpiExpert,inc death,GR,0.1225226312716536
epiforecasts-EpiExpert,inc case,HR,0.0981284555251117
epiforecasts-EpiExpert,inc death,HR,0.14817324707321453
epiforecasts-EpiExpert,inc case,HU,0.09170899985812155
epiforecasts-EpiExpert,inc death,HU,0.18186331113758583
epiforecasts-EpiExpert,inc case,IE,0.1321531635831672
epiforecasts-EpiExpert,inc death,IE,0.05294785628258264
epiforecasts-EpiExpert,inc case,IS,0.02809241219330194
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.1064233511654261
epiforecasts-EpiExpert,inc death,IT,0.06285933047970142
epiforecasts-EpiExpert,inc case,LI,0.0962348193008211
epiforecasts-EpiExpert,inc case,LT,0.08952920368345767
epiforecasts-EpiExpert,inc death,LT,0.09278674273419281
epiforecasts-EpiExpert,inc case,LU,0.11058968363610673
epiforecasts-EpiExpert,inc death,LU,0.07200641183468107
epiforecasts-EpiExpert,inc case,LV,0.09866972723896184
epiforecasts-EpiExpert,inc death,LV,0.07933449020049961
epiforecasts-EpiExpert,inc case,MT,0.1550507949120714
epiforecasts-EpiExpert,inc death,MT,0.10038372657575403
epiforecasts-EpiExpert,inc case,NL,0.09511117840641155
epiforecasts-EpiExpert,inc death,NL,0.12343993594675323
epiforecasts-EpiExpert,inc case,NO,0.09728562366427403
epiforecasts-EpiExpert,inc death,NO,0.19076700077070285
epiforecasts-EpiExpert,inc case,Overall,0.12059703969798466
epiforecasts-EpiExpert,inc death,Overall,0.10000785104277267
epiforecasts-EpiExpert,inc case,PL,0.06579246308198701
epiforecasts-EpiExpert,inc death,PL,0.07372896807181263
epiforecasts-EpiExpert,inc case,PT,0.13285161511974497
epiforecasts-EpiExpert,inc death,PT,0.09665948232108026
epiforecasts-EpiExpert,inc case,RO,0.1530427038061721
epiforecasts-EpiExpert,inc death,RO,0.08117792460731384
epiforecasts-EpiExpert,inc case,SE,0.12748736502973948
epiforecasts-EpiExpert,inc death,SE,0.17232710895172262
epiforecasts-EpiExpert,inc case,SI,0.1022964509577767
epiforecasts-EpiExpert,inc death,SI,0.07845210297026088
epiforecasts-EpiExpert,inc case,SK,0.09777110398999811
epiforecasts-EpiExpert,inc death,SK,0.09625543600514619
epiforecasts-EpiNow2,inc case,AT,0.14025095926840306
epiforecasts-EpiNow2,inc death,AT,0.12679009695968543
epiforecasts-EpiNow2,inc case,BE,0.09682975756147474
epiforecasts-EpiNow2,inc death,BE,0.07874523671250663
epiforecasts-EpiNow2,inc case,BG,0.15090742451606662
