model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,AT,0.09942663316786317
epiforecasts-EpiExpert,inc death,AT,0.08424322673210123
epiforecasts-EpiExpert,inc case,BE,0.14312251163144
epiforecasts-EpiExpert,inc death,BE,0.11089290851216642
epiforecasts-EpiExpert,inc case,BG,0.1513534168226732
epiforecasts-EpiExpert,inc death,BG,0.09137334846621296
epiforecasts-EpiExpert,inc case,CH,0.16967821545744144
epiforecasts-EpiExpert,inc death,CH,0.07960991578682326
epiforecasts-EpiExpert,inc case,CY,0.0584423313896126
epiforecasts-EpiExpert,inc death,CY,0.01928977157960978
epiforecasts-EpiExpert,inc case,CZ,0.09102494242821721
epiforecasts-EpiExpert,inc death,CZ,0.06072117883355922
epiforecasts-EpiExpert,inc case,DE,0.11042013247016395
epiforecasts-EpiExpert,inc death,DE,0.13179410594559854
epiforecasts-EpiExpert,inc case,DK,0.03395865373170681
epiforecasts-EpiExpert,inc death,DK,0.11633100650835067
epiforecasts-EpiExpert,inc case,EE,0.16760537674481976
epiforecasts-EpiExpert,inc death,EE,0.21363618053611863
epiforecasts-EpiExpert,inc case,ES,0.09573259289273582
epiforecasts-EpiExpert,inc death,ES,0.0862101462313086
epiforecasts-EpiExpert,inc case,FI,0.16517037003815482
epiforecasts-EpiExpert,inc death,FI,0.09293931016011599
epiforecasts-EpiExpert,inc case,FR,0.11192312223447184
epiforecasts-EpiExpert,inc death,FR,0.07793863890790001
epiforecasts-EpiExpert,inc case,GB,0.08521572131550678
epiforecasts-EpiExpert,inc death,GB,0.11577804245870937
epiforecasts-EpiExpert,inc case,GR,0.17707136905040247
epiforecasts-EpiExpert,inc death,GR,0.1145728734198246
epiforecasts-EpiExpert,inc case,HR,0.09972837850665829
epiforecasts-EpiExpert,inc death,HR,0.1340375491724033
epiforecasts-EpiExpert,inc case,HU,0.13944356922735227
epiforecasts-EpiExpert,inc death,HU,0.17959068882630855
epiforecasts-EpiExpert,inc case,IE,0.1515885445560666
epiforecasts-EpiExpert,inc death,IE,0.05126775201485016
epiforecasts-EpiExpert,inc case,IS,0.01835252254516439
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.09795198340512204
epiforecasts-EpiExpert,inc death,IT,0.06181447828742113
epiforecasts-EpiExpert,inc case,LI,0.07208795900576005
epiforecasts-EpiExpert,inc case,LT,0.09836653407017965
epiforecasts-EpiExpert,inc death,LT,0.07996084197244104
epiforecasts-EpiExpert,inc case,LU,0.11775449552012596
epiforecasts-EpiExpert,inc death,LU,0.08095337000026176
epiforecasts-EpiExpert,inc case,LV,0.10804042563735959
epiforecasts-EpiExpert,inc death,LV,0.11467739753205905
epiforecasts-EpiExpert,inc case,MT,0.13671923736500025
epiforecasts-EpiExpert,inc death,MT,0.10154386068915375
epiforecasts-EpiExpert,inc case,NL,0.10016942945878521
epiforecasts-EpiExpert,inc death,NL,0.13542656808142509
epiforecasts-EpiExpert,inc case,NO,0.11165485962216488
epiforecasts-EpiExpert,inc death,NO,0.13187477938802267
epiforecasts-EpiExpert,inc case,Overall,0.1136748344283126
epiforecasts-EpiExpert,inc death,Overall,0.09953391745415596
epiforecasts-EpiExpert,inc case,PL,0.07318263535427692
epiforecasts-EpiExpert,inc death,PL,0.07761816109151592
epiforecasts-EpiExpert,inc case,PT,0.14573435954248895
epiforecasts-EpiExpert,inc death,PT,0.0915600383497402
epiforecasts-EpiExpert,inc case,RO,0.14041285852079227
epiforecasts-EpiExpert,inc death,RO,0.06407113549238702
epiforecasts-EpiExpert,inc case,SE,0.12309969353538372
epiforecasts-EpiExpert,inc death,SE,0.17223505899510266
epiforecasts-EpiExpert,inc case,SI,0.09948984531449769
epiforecasts-EpiExpert,inc death,SI,0.08372382862765534
epiforecasts-EpiExpert,inc case,SK,0.10465273918962865
epiforecasts-EpiExpert,inc death,SK,0.09201887971053292
epiforecasts-EpiNow2,inc case,AT,0.13052144894622963
epiforecasts-EpiNow2,inc death,AT,0.11273275431786639
epiforecasts-EpiNow2,inc case,BE,0.08235541172088445
epiforecasts-EpiNow2,inc death,BE,0.08073247460363762
epiforecasts-EpiNow2,inc case,BG,0.1400185794394774
epiforecasts-EpiNow2,inc death,BG,0.07540519048182623
epiforecasts-EpiNow2,inc case,CH,0.09977659165360658
epiforecasts-EpiNow2,inc death,CH,0.06455211921530242
epiforecasts-EpiNow2,inc case,CY,0.07940534156197365
epiforecasts-EpiNow2,inc death,CY,0.09950787018212882
epiforecasts-EpiNow2,inc case,CZ,0.13127406663117042
epiforecasts-EpiNow2,inc death,CZ,0.14387090120023494
epiforecasts-EpiNow2,inc case,DE,0.06272163987250809
epiforecasts-EpiNow2,inc death,DE,0.049805912130604084
epiforecasts-EpiNow2,inc case,DK,0.08251635486209132
epiforecasts-EpiNow2,inc death,DK,0.07637671395045413
epiforecasts-EpiNow2,inc case,EE,0.15283838319902066
epiforecasts-EpiNow2,inc death,EE,0.09456027663074104
epiforecasts-EpiNow2,inc case,ES,0.058275648249988536
epiforecasts-EpiNow2,inc death,ES,0.09130438214497683
epiforecasts-EpiNow2,inc case,FI,0.09948192402298063
epiforecasts-EpiNow2,inc death,FI,0.10789169128997692
epiforecasts-EpiNow2,inc case,FR,0.09872334369084862
epiforecasts-EpiNow2,inc death,FR,0.05993706351709895
epiforecasts-EpiNow2,inc case,GB,0.11128918828517677
epiforecasts-EpiNow2,inc death,GB,0.07129834253106962
epiforecasts-EpiNow2,inc case,GR,0.06604839164869873
epiforecasts-EpiNow2,inc death,GR,0.10075912272381736
epiforecasts-EpiNow2,inc case,HR,0.10114497479226424
epiforecasts-EpiNow2,inc death,HR,0.10009855434990374
