forecast_date,target,target_end_date,location,type,quantile,value
2021-05-24,1 wk ahead inc case,2021-05-29,AT,point,NA,3307
2021-05-24,2 wk ahead inc case,2021-06-05,AT,point,NA,2569
2021-05-24,3 wk ahead inc case,2021-06-12,AT,point,NA,2111
2021-05-24,4 wk ahead inc case,2021-06-19,AT,point,NA,1792
2021-05-24,1 wk ahead inc case,2021-05-29,BE,point,NA,14622
2021-05-24,2 wk ahead inc case,2021-06-05,BE,point,NA,13422
2021-05-24,3 wk ahead inc case,2021-06-12,BE,point,NA,12645
2021-05-24,4 wk ahead inc case,2021-06-19,BE,point,NA,11982
2021-05-24,1 wk ahead inc case,2021-05-29,BG,point,NA,1466
2021-05-24,2 wk ahead inc case,2021-06-05,BG,point,NA,941
2021-05-24,3 wk ahead inc case,2021-06-12,BG,point,NA,655
2021-05-24,4 wk ahead inc case,2021-06-19,BG,point,NA,514
2021-05-24,1 wk ahead inc case,2021-05-29,CY,point,NA,405
2021-05-24,2 wk ahead inc case,2021-06-05,CY,point,NA,142
2021-05-24,3 wk ahead inc case,2021-06-12,CY,point,NA,42
2021-05-24,4 wk ahead inc case,2021-06-19,CY,point,NA,11
2021-05-24,1 wk ahead inc case,2021-05-29,CZ,point,NA,3525
2021-05-24,2 wk ahead inc case,2021-06-05,CZ,point,NA,2486
2021-05-24,3 wk ahead inc case,2021-06-12,CZ,point,NA,1791
2021-05-24,4 wk ahead inc case,2021-06-19,CZ,point,NA,1341
2021-05-24,1 wk ahead inc case,2021-05-29,DE,point,NA,46985
2021-05-24,2 wk ahead inc case,2021-06-05,DE,point,NA,40252
2021-05-24,3 wk ahead inc case,2021-06-12,DE,point,NA,35581
2021-05-24,4 wk ahead inc case,2021-06-19,DE,point,NA,32260
2021-05-24,1 wk ahead inc case,2021-05-29,DK,point,NA,7705
2021-05-24,2 wk ahead inc case,2021-06-05,DK,point,NA,7679
2021-05-24,3 wk ahead inc case,2021-06-12,DK,point,NA,7468
2021-05-24,4 wk ahead inc case,2021-06-19,DK,point,NA,7201
2021-05-24,1 wk ahead inc case,2021-05-29,EE,point,NA,1254
2021-05-24,2 wk ahead inc case,2021-06-05,EE,point,NA,1050
2021-05-24,3 wk ahead inc case,2021-06-12,EE,point,NA,929
2021-05-24,4 wk ahead inc case,2021-06-19,EE,point,NA,874
2021-05-24,1 wk ahead inc case,2021-05-29,ES,point,NA,24774
2021-05-24,2 wk ahead inc case,2021-06-05,ES,point,NA,19824
2021-05-24,3 wk ahead inc case,2021-06-12,ES,point,NA,15844
2021-05-24,4 wk ahead inc case,2021-06-19,ES,point,NA,12720
2021-05-24,1 wk ahead inc case,2021-05-29,FI,point,NA,1328
2021-05-24,2 wk ahead inc case,2021-06-05,FI,point,NA,1385
2021-05-24,3 wk ahead inc case,2021-06-12,FI,point,NA,1383
2021-05-24,4 wk ahead inc case,2021-06-19,FI,point,NA,1392
2021-05-24,1 wk ahead inc case,2021-05-29,FR,point,NA,33164
2021-05-24,2 wk ahead inc case,2021-06-05,FR,point,NA,30741
2021-05-24,3 wk ahead inc case,2021-06-12,FR,point,NA,20409
2021-05-24,4 wk ahead inc case,2021-06-19,FR,point,NA,12701
