model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.05255286595048276
epiforecasts-EpiExpert,inc case,AT,0.07095864484884347
epiforecasts-EpiExpert,inc death,AT,0.07774011029921657
epiforecasts-EpiExpert,inc case,BE,0.13786135354934834
epiforecasts-EpiExpert,inc death,BE,0.10597837060395027
epiforecasts-EpiExpert,inc case,BG,0.19879885683513282
epiforecasts-EpiExpert,inc death,BG,0.10613440723831052
epiforecasts-EpiExpert,inc case,CH,0.15092948978581985
epiforecasts-EpiExpert,inc death,CH,0.08619245524110876
epiforecasts-EpiExpert,inc case,CY,0.09139926085281255
epiforecasts-EpiExpert,inc death,CY,0.024361942852426616
epiforecasts-EpiExpert,inc case,CZ,0.09444161802782162
epiforecasts-EpiExpert,inc death,CZ,0.06487917036899477
epiforecasts-EpiExpert,inc case,DE,0.08513176439949054
epiforecasts-EpiExpert,inc death,DE,0.09525944678869695
epiforecasts-EpiExpert,inc case,DK,0.04543624952178588
epiforecasts-EpiExpert,inc death,DK,0.1133677652480079
epiforecasts-EpiExpert,inc case,EE,0.15883589325740555
epiforecasts-EpiExpert,inc death,EE,0.20920045929269768
epiforecasts-EpiExpert,inc case,ES,0.10538338816149029
epiforecasts-EpiExpert,inc death,ES,0.08052860240810583
epiforecasts-EpiExpert,inc case,FI,0.16873880010774958
epiforecasts-EpiExpert,inc death,FI,0.08368264130426945
epiforecasts-EpiExpert,inc case,FR,0.11356243948416642
epiforecasts-EpiExpert,inc death,FR,0.07543391743322958
epiforecasts-EpiExpert,inc case,GB,0.11057415472016183
epiforecasts-EpiExpert,inc death,GB,0.13812219459374683
epiforecasts-EpiExpert,inc case,GR,0.09719499047363218
epiforecasts-EpiExpert,inc death,GR,0.10512019302048184
epiforecasts-EpiExpert,inc case,HR,0.11471662729685679
epiforecasts-EpiExpert,inc death,HR,0.1476423008985809
epiforecasts-EpiExpert,inc case,HU,0.13494554624392324
epiforecasts-EpiExpert,inc death,HU,0.15862144222616262
epiforecasts-EpiExpert,inc case,IE,0.1488271521595984
epiforecasts-EpiExpert,inc death,IE,0.054434640382023114
epiforecasts-EpiExpert,inc case,IS,0.03737197750336083
epiforecasts-EpiExpert,inc death,IS,NA
epiforecasts-EpiExpert,inc case,IT,0.11267847851104931
epiforecasts-EpiExpert,inc death,IT,0.0622924390697856
epiforecasts-EpiExpert,inc case,LI,0.12697101740255307
epiforecasts-EpiExpert,inc case,LT,0.09043306764571735
epiforecasts-EpiExpert,inc death,LT,0.07902156110269447
epiforecasts-EpiExpert,inc case,LU,0.12531192542293368
epiforecasts-EpiExpert,inc death,LU,0.08753556496738321
epiforecasts-EpiExpert,inc case,LV,0.0951809183408974
epiforecasts-EpiExpert,inc death,LV,0.12768056632458924
epiforecasts-EpiExpert,inc case,MT,0.1286277191523757
epiforecasts-EpiExpert,inc death,MT,0.11454013706114398
epiforecasts-EpiExpert,inc case,NL,0.07098731936525271
epiforecasts-EpiExpert,inc death,NL,0.15027432471720736
epiforecasts-EpiExpert,inc case,NO,0.11757888840619983
epiforecasts-EpiExpert,inc death,NO,0.13759796459034626
epiforecasts-EpiExpert,inc case,Overall,0.11391906097943119
epiforecasts-EpiExpert,inc death,Overall,0.10613382602037623
epiforecasts-EpiExpert,inc case,PL,0.06459159891708577
epiforecasts-EpiExpert,inc death,PL,0.07204042264921935
epiforecasts-EpiExpert,inc case,PT,0.14991527919572048
epiforecasts-EpiExpert,inc death,PT,0.10554855427211715
epiforecasts-EpiExpert,inc case,RO,0.1437462396834128
epiforecasts-EpiExpert,inc death,RO,0.06866043460819438
epiforecasts-EpiExpert,inc case,SE,0.1368132196659616
epiforecasts-EpiExpert,inc death,SE,0.14275086725767105
epiforecasts-EpiExpert,inc case,SI,0.08990426713107234
epiforecasts-EpiExpert,inc death,SI,0.07288285900504433
epiforecasts-EpiExpert,inc case,SK,0.10141555969224963
epiforecasts-EpiExpert,inc death,SK,0.09900815433937826
epiforecasts-EpiNow2,inc case,AT,0.0901766111620719
epiforecasts-EpiNow2,inc death,AT,0.0986592672524603
epiforecasts-EpiNow2,inc case,BE,0.110232115338012
epiforecasts-EpiNow2,inc death,BE,0.09012029325080442
epiforecasts-EpiNow2,inc case,BG,0.12315831618566767
epiforecasts-EpiNow2,inc death,BG,0.08304551864611666
epiforecasts-EpiNow2,inc case,CH,0.06259748424296677
epiforecasts-EpiNow2,inc death,CH,0.046865576975121816
epiforecasts-EpiNow2,inc case,CY,0.11195669978249045
epiforecasts-EpiNow2,inc death,CY,0.14059007991117356
epiforecasts-EpiNow2,inc case,CZ,0.12688781808645971
epiforecasts-EpiNow2,inc death,CZ,0.124138885036738
epiforecasts-EpiNow2,inc case,DE,0.05184428798261109
epiforecasts-EpiNow2,inc death,DE,0.04127909360843535
epiforecasts-EpiNow2,inc case,DK,0.07798981106574807
epiforecasts-EpiNow2,inc death,DK,0.06657431617753559
epiforecasts-EpiNow2,inc case,EE,0.11684479503993053
epiforecasts-EpiNow2,inc death,EE,0.09591799714605899
epiforecasts-EpiNow2,inc case,ES,0.08784180766701097
epiforecasts-EpiNow2,inc death,ES,0.08949995864455265
epiforecasts-EpiNow2,inc case,FI,0.07869895157774877
epiforecasts-EpiNow2,inc death,FI,0.10150595711452941
epiforecasts-EpiNow2,inc case,FR,0.09833758495991554
epiforecasts-EpiNow2,inc death,FR,0.06102378370429038
epiforecasts-EpiNow2,inc case,GB,0.11262657522540848
epiforecasts-EpiNow2,inc death,GB,0.08558491812250571
epiforecasts-EpiNow2,inc case,GR,0.06270975626123472
epiforecasts-EpiNow2,inc death,GR,0.06920412707181722
epiforecasts-EpiNow2,inc case,HR,0.1387270841729431
epiforecasts-EpiNow2,inc death,HR,0.12428645668863589
epiforecasts-EpiNow2,inc case,HU,0.16608682614636705
epiforecasts-EpiNow2,inc death,HU,0.09048874220955587
epiforecasts-EpiNow2,inc case,IE,0.0681400579926566
epiforecasts-EpiNow2,inc death,IE,0.07502798626148727
epiforecasts-EpiNow2,inc case,IS,0.07131789907095984
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.11341978429072727
epiforecasts-EpiNow2,inc death,IT,0.1170550228673993
epiforecasts-EpiNow2,inc case,LI,0.07596946964493284
epiforecasts-EpiNow2,inc case,LT,0.0929504763810371
epiforecasts-EpiNow2,inc death,LT,0.07577022674605409
epiforecasts-EpiNow2,inc case,LU,0.05321302615116047
epiforecasts-EpiNow2,inc death,LU,0.09636268076241347
epiforecasts-EpiNow2,inc case,LV,0.1514099097040018
epiforecasts-EpiNow2,inc death,LV,0.11827252459540898
epiforecasts-EpiNow2,inc case,MT,0.0733006078766272
epiforecasts-EpiNow2,inc death,MT,0.06235709467512138
epiforecasts-EpiNow2,inc case,NL,0.07875516254606585
epiforecasts-EpiNow2,inc death,NL,0.04434598669271709
epiforecasts-EpiNow2,inc case,NO,0.10654971294431174
epiforecasts-EpiNow2,inc death,NO,0.09163117202390092
epiforecasts-EpiNow2,inc case,Overall,0.1051372918246999
epiforecasts-EpiNow2,inc death,Overall,0.08707573961424056
epiforecasts-EpiNow2,inc case,PL,0.10434027517375394
epiforecasts-EpiNow2,inc death,PL,0.05921130628702961
epiforecasts-EpiNow2,inc case,PT,0.09412488990598888
epiforecasts-EpiNow2,inc death,PT,0.10120243733150057
epiforecasts-EpiNow2,inc case,RO,0.1421752425284028
epiforecasts-EpiNow2,inc death,RO,0.10052380995032052
epiforecasts-EpiNow2,inc case,SE,0.10958025650970384
epiforecasts-EpiNow2,inc death,SE,0.07105536441973762
epiforecasts-EpiNow2,inc case,SI,0.04903006973287383
epiforecasts-EpiNow2,inc death,SI,0.05898034832778155
epiforecasts-EpiNow2,inc case,SK,0.1541790603429471
epiforecasts-EpiNow2,inc death,SK,0.11543929484676445
FIAS_FZJ-Epi1Ger,inc case,DE,0.052433427618777124
FIAS_FZJ-Epi1Ger,inc death,DE,0.036366434863691115
HZI-AgeExtendedSEIR,inc case,DE,0.05825936402086348
HZI-AgeExtendedSEIR,inc death,DE,0.08463699049211564
ICM-agentModel,inc case,PL,0.05404077997047017
ICM-agentModel,inc death,PL,0.045499214304770115
IEM_Health-CovidProject,inc case,AT,0.10014471985093847
IEM_Health-CovidProject,inc death,AT,0.07796350142076604
IEM_Health-CovidProject,inc case,BE,0.10888233433387307
IEM_Health-CovidProject,inc death,BE,0.08882359838388637
IEM_Health-CovidProject,inc case,BG,0.05598105281166712
IEM_Health-CovidProject,inc death,BG,0.05675772857108692
IEM_Health-CovidProject,inc case,CH,0.1191548603572262
IEM_Health-CovidProject,inc death,CH,0.10540913378666743
IEM_Health-CovidProject,inc case,CY,0.11195669978249045
IEM_Health-CovidProject,inc death,CY,0.11097642478094764
IEM_Health-CovidProject,inc case,CZ,0.07011089609523029
IEM_Health-CovidProject,inc death,CZ,0.06854625391159012
IEM_Health-CovidProject,inc case,DE,0.04940194465152449
IEM_Health-CovidProject,inc death,DE,0.05148595920526947
IEM_Health-CovidProject,inc case,DK,0.1346829693922617
IEM_Health-CovidProject,inc death,DK,0.0991176271581745
IEM_Health-CovidProject,inc case,EE,0.07586191916771609
IEM_Health-CovidProject,inc death,EE,0.06505966026260838
IEM_Health-CovidProject,inc case,ES,0.11817350877596175
IEM_Health-CovidProject,inc death,ES,0.1147669537720964
IEM_Health-CovidProject,inc case,FI,0.11008884679394487
IEM_Health-CovidProject,inc death,FI,0.13664263457725115
IEM_Health-CovidProject,inc case,FR,0.10309585519991146
IEM_Health-CovidProject,inc death,FR,0.1006474459999529
IEM_Health-CovidProject,inc case,GB,0.12383177020956901
IEM_Health-CovidProject,inc death,GB,0.0982418426335805
IEM_Health-CovidProject,inc case,GR,0.1190102989566919
IEM_Health-CovidProject,inc death,GR,0.11298632991317095
IEM_Health-CovidProject,inc case,HR,0.07059484756729649
IEM_Health-CovidProject,inc death,HR,0.05835199690686619
IEM_Health-CovidProject,inc case,HU,0.05657105868740887
IEM_Health-CovidProject,inc death,HU,0.04956920069567582
IEM_Health-CovidProject,inc case,IE,0.1435409418369897
IEM_Health-CovidProject,inc death,IE,0.09239351423892349
IEM_Health-CovidProject,inc case,IS,0.14633173532985813
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.08308340825152069
IEM_Health-CovidProject,inc death,IT,0.06416871735502011
IEM_Health-CovidProject,inc case,LI,0.14666328167563422
IEM_Health-CovidProject,inc case,LT,0.1026190838532963
IEM_Health-CovidProject,inc death,LT,0.12420984384470449
IEM_Health-CovidProject,inc case,LU,0.08404153082256632
IEM_Health-CovidProject,inc death,LU,0.1135362278289822
IEM_Health-CovidProject,inc case,LV,0.10619722833405681
IEM_Health-CovidProject,inc death,LV,0.07931216355221543
IEM_Health-CovidProject,inc case,MT,0.09761553443764434
IEM_Health-CovidProject,inc death,MT,0.09629480549388211
IEM_Health-CovidProject,inc case,NL,0.12278887673989658
IEM_Health-CovidProject,inc death,NL,0.11781862736704127
IEM_Health-CovidProject,inc case,NO,0.1148198170176067
IEM_Health-CovidProject,inc death,NO,0.09306290908677436
IEM_Health-CovidProject,inc case,Overall,0.1040235493265569
IEM_Health-CovidProject,inc death,Overall,0.07900411206572949
IEM_Health-CovidProject,inc case,PL,0.03161826520416786
IEM_Health-CovidProject,inc death,PL,0.03249943878912151
IEM_Health-CovidProject,inc case,PT,0.13213686467571514
IEM_Health-CovidProject,inc death,PT,0.127440106269297
IEM_Health-CovidProject,inc case,RO,0.0688308713827982
IEM_Health-CovidProject,inc death,RO,0.08698174228861932
IEM_Health-CovidProject,inc case,SE,0.10438570710405197
IEM_Health-CovidProject,inc death,SE,0.06643751054759535
IEM_Health-CovidProject,inc case,SI,0.10237996939815945
IEM_Health-CovidProject,inc death,SI,0.202051490311014
IEM_Health-CovidProject,inc case,SK,0.07481475715002023
IEM_Health-CovidProject,inc death,SK,0.08451163329903316
ILM-EKF,inc case,AT,0.11098659835331927
ILM-EKF,inc death,AT,0.08399782815611946
ILM-EKF,inc case,BE,0.11279565290401226
ILM-EKF,inc death,BE,0.08818914410971576
ILM-EKF,inc case,BG,0.08706018902779955
ILM-EKF,inc death,BG,0.09505209965519375
ILM-EKF,inc case,CH,0.11710046621313609
ILM-EKF,inc death,CH,0.08286027269312775
ILM-EKF,inc case,CY,0.04945621191249399
ILM-EKF,inc death,CY,0.07145057485896629
ILM-EKF,inc case,CZ,0.1334368667618899
ILM-EKF,inc death,CZ,0.0991549584884637
ILM-EKF,inc case,DE,0.06320741959523818
ILM-EKF,inc death,DE,0.06411194375152085
ILM-EKF,inc case,DK,0.11262465629494642
ILM-EKF,inc death,DK,0.062252825478292056
ILM-EKF,inc case,EE,0.0667319288958903
ILM-EKF,inc death,EE,0.066851937404829
ILM-EKF,inc case,ES,0.05893563736908579
ILM-EKF,inc death,ES,0.06668277551185048
ILM-EKF,inc case,FI,0.09494148703851264
ILM-EKF,inc death,FI,0.0849560728023779
ILM-EKF,inc case,FR,0.10032197568780622
ILM-EKF,inc death,FR,0.10868733073959412
ILM-EKF,inc case,GB,0.0877794826802008
ILM-EKF,inc death,GB,0.07971623802267674
ILM-EKF,inc case,GR,0.08423565841048124
ILM-EKF,inc death,GR,0.08141662008449084
ILM-EKF,inc case,HR,0.08007066603270543
ILM-EKF,inc death,HR,0.07382115044929045
ILM-EKF,inc case,HU,0.10281565428108437
ILM-EKF,inc death,HU,0.08221233286112087
ILM-EKF,inc case,IE,0.11753016714169628
ILM-EKF,inc death,IE,0.08649059527365895
ILM-EKF,inc case,IS,0.16360264829797444
ILM-EKF,inc case,IT,0.09823251972758146
ILM-EKF,inc death,IT,0.1157826856623189
ILM-EKF,inc case,LI,0.08573550430835451
ILM-EKF,inc case,LT,0.08478100091786
ILM-EKF,inc death,LT,0.08052387215027422
ILM-EKF,inc case,LU,0.09531365465105991
ILM-EKF,inc death,LU,0.08220185670772188
ILM-EKF,inc case,LV,0.10105110713725231
ILM-EKF,inc death,LV,0.08598895283084582
ILM-EKF,inc case,MT,0.09545316500389904
ILM-EKF,inc death,MT,0.0850102579750678
ILM-EKF,inc case,NL,0.04400182507870386
ILM-EKF,inc death,NL,0.044794933689606235
ILM-EKF,inc case,NO,0.091001686162738335
ILM-EKF,inc death,NO,0.08064252083341378
ILM-EKF,inc case,Overall,0.0837868861469878
ILM-EKF,inc death,Overall,0.10044808534071321
ILM-EKF,inc case,PL,0.06649135182641182
ILM-EKF,inc death,PL,0.08702869850241264
ILM-EKF,inc case,PT,0.10006481014277459
ILM-EKF,inc death,PT,0.09102864733521214
ILM-EKF,inc case,RO,0.08940917313641827
ILM-EKF,inc death,RO,0.11822166381481357
ILM-EKF,inc case,SE,0.13970655059545323
ILM-EKF,inc death,SE,0.10189933289775878
ILM-EKF,inc case,SI,0.10834616808103588
ILM-EKF,inc death,SI,0.052236861402932794
ILM-EKF,inc case,SK,0.1296505734702055
ILM-EKF,inc death,SK,0.12275219135289432
itwm-dSEIR,inc case,DE,0.07514888648945256
